machineID;time_in_cycles;voltmean_24h;rotatemean_24h;pressuremean_24h;vibrationmean_24h;voltsd_24h;rotatesd_24h;pressuresd_24h;vibrationsd_24h;voltmean_5d;rotatemean_5d;pressuremean_5d;vibrationmean_5d;voltsd_5d;rotatesd_5d;pressuresd_5d;vibrationsd_5d;model;age;failure;failed;RUL_I;Risk
91;278;173.15;442.10;105.89;39.81;12.55;44.46;9.87;5.35;170.02;444.48;100.06;39.62;3.20;8.03;3.84;1.33;model4;17;none;0;20;intermediate
91;279;165.83;478.94;99.82;40.47;19.87;54.65;10.56;4.85;169.25;451.59;100.97;39.52;3.72;17.26;2.81;1.21;model4;17;none;0;19;intermediate
91;280;169.73;449.54;101.95;41.23;16.06;39.95;9.61;6.04;169.18;449.81;101.25;40.26;3.70;16.83;2.83;0.72;model4;17;none;0;18;intermediate
91;281;170.91;450.07;104.21;39.63;17.98;53.22;12.15;5.22;168.91;452.18;102.15;40.32;3.46;15.58;2.93;0.63;model4;17;none;0;17;intermediate
91;282;175.11;456.42;99.60;39.71;13.94;49.48;8.21;5.31;170.94;455.41;102.29;40.17;3.53;14.10;2.74;0.68;model4;17;none;0;16;intermediate
91;283;170.57;453.90;98.37;39.23;14.22;41.15;9.52;4.42;170.43;457.77;100.79;40.06;3.31;12.17;2.30;0.80;model4;17;none;0;15;high
91;284;169.60;456.42;100.44;40.65;16.20;60.54;11.51;4.43;171.18;453.27;100.91;40.09;2.26;3.33;2.25;0.82;model4;17;none;0;14;high
91;285;170.57;452.34;102.36;38.00;14.93;44.67;9.51;4.30;171.35;453.83;101.00;39.44;2.16;2.73;2.31;0.96;model4;17;none;0;13;high
91;286;166.39;448.25;100.81;40.13;15.35;45.26;9.79;5.86;170.45;453.47;100.32;39.54;3.12;3.39;1.48;1.01;model4;17;none;0;12;high
91;287;172.54;409.12;100.67;42.45;13.31;67.56;10.93;7.39;169.93;444.01;100.53;40.09;2.25;19.73;1.42;1.66;model4;17;none;0;11;high
91;288;169.58;364.84;99.01;48.87;11.45;57.90;10.67;5.25;169.74;426.19;100.66;42.02;2.22;39.18;1.19;4.15;model4;17;none;0;10;high
91;289;171.60;418.75;98.85;46.66;17.51;60.58;11.51;6.00;170.14;418.66;100.34;43.22;2.37;35.35;1.45;4.51;model4;17;none;0;9;high
91;290;173.83;449.06;100.37;38.84;17.16;63.24;10.93;3.19;170.79;418.00;99.94;43.39;2.91;34.59;0.94;4.27;model4;17;none;0;8;high
91;291;162.59;446.50;104.67;40.06;18.41;53.56;10.28;5.53;170.03;417.65;100.72;43.38;4.44;34.21;2.35;4.29;model4;17;none;0;7;high
91;292;169.90;446.36;99.28;41.20;14.02;62.91;8.90;5.63;169.50;425.10;100.44;43.13;4.21;35.90;2.44;4.39;model4;17;none;0;6;high
91;293;167.07;448.03;100.50;40.13;13.53;39.53;9.68;5.13;169.00;441.74;100.74;41.38;4.35;12.90;2.31;3.07;model4;17;none;0;5;high
91;294;167.47;460.02;97.46;40.18;15.87;58.08;10.85;4.99;168.17;449.99;100.46;40.08;4.12;5.72;2.65;0.84;model4;17;none;0;4;high
91;295;173.26;446.81;99.39;40.22;14.96;39.17;7.83;4.84;168.06;449.54;100.26;40.36;3.93;5.89;2.70;0.47;model4;17;none;0;3;high
91;296;170.73;441.64;100.58;46.05;13.38;42.10;10.72;6.06;169.69;448.57;99.44;41.56;2.53;6.84;1.26;2.55;model4;17;none;0;2;high
91;297;175.24;455.75;100.39;50.54;14.71;40.33;10.70;4.03;170.76;450.45;99.66;43.42;3.56;7.35;1.32;4.72;model4;17;none;0;1;high
91;298;167.21;457.74;98.92;43.71;13.45;53.73;7.25;6.22;170.78;452.39;99.35;44.14;3.53;7.82;1.26;4.35;model4;17;comp4;1;0;high
92;138;169.47;454.33;95.75;40.87;15.26;45.12;13.51;4.85;169.96;457.04;110.56;40.59;2.93;6.57;13.14;0.31;model1;2;none;0;44;low
92;139;166.55;453.88;101.62;39.40;12.31;61.67;9.53;4.81;169.18;457.49;110.55;40.29;3.27;6.18;13.15;0.57;model1;2;none;0;43;low
92;140;172.73;452.77;99.93;38.13;16.34;58.51;8.85;3.89;170.18;454.71;106.29;39.88;3.47;3.63;12.24;1.13;model1;2;none;0;42;low
92;141;188.47;448.76;100.28;41.06;11.91;37.38;12.16;4.99;174.39;454.13;100.96;39.95;8.47;4.39;4.14;1.21;model1;2;none;0;41;low
92;142;187.56;444.56;98.04;40.82;14.50;37.66;9.20;4.11;176.96;450.86;99.12;40.06;10.33;4.15;2.28;1.26;model1;2;none;0;40;low
92;143;170.72;465.33;98.75;40.67;16.32;56.01;9.56;5.01;177.21;453.06;99.72;40.01;10.12;7.78;1.39;1.23;model1;2;none;0;39;low
92;144;170.26;453.71;97.80;40.80;15.14;48.47;9.26;3.67;177.95;453.03;98.96;40.29;9.24;7.77;1.11;1.22;model1;2;none;0;38;low
92;145;170.79;422.24;102.32;39.23;14.16;38.77;8.66;6.15;177.56;446.92;99.44;40.51;9.55;15.84;1.88;0.73;model1;2;none;0;37;low
92;146;168.66;443.42;99.55;38.09;12.65;53.07;8.73;3.86;173.60;445.85;99.29;39.92;7.85;15.86;1.83;1.22;model1;2;none;0;36;low
92;147;168.92;451.24;100.61;37.88;17.23;57.71;10.99;4.24;169.87;447.19;99.80;39.33;1.01;16.01;1.74;1.38;model1;2;none;0;35;low
92;148;168.20;455.91;102.24;39.96;17.01;49.51;9.24;4.34;169.37;445.30;100.50;39.19;1.11;13.73;1.91;1.23;model1;2;none;0;34;low
92;149;168.90;449.45;101.34;39.34;16.53;42.55;9.87;5.76;169.09;444.45;101.21;38.90;0.99;13.20;1.16;0.88;model1;2;none;0;33;low
92;150;172.22;463.98;101.34;40.71;14.08;48.05;6.78;3.86;169.38;452.80;101.02;39.20;1.62;7.69;1.00;1.21;model1;2;none;0;32;low
92;151;170.96;457.78;99.70;40.25;15.20;65.33;9.61;4.70;169.84;455.67;101.05;39.63;1.68;5.74;0.95;1.10;model1;2;none;0;31;low
92;152;166.79;444.08;100.06;38.79;16.66;49.63;9.20;5.22;169.42;454.24;100.94;39.81;2.17;7.69;1.04;0.76;model1;2;none;0;30;intermediate
92;153;170.06;450.75;100.45;41.07;13.82;54.74;8.89;4.18;169.79;453.21;100.58;40.03;2.07;7.75;0.74;0.95;model1;2;none;0;29;intermediate
92;154;171.57;438.57;100.76;39.79;18.52;38.24;9.44;4.87;170.32;451.03;100.46;40.12;2.13;10.21;0.63;0.89;model1;2;none;0;28;intermediate
92;155;167.39;461.43;97.79;40.28;12.61;56.91;11.42;5.97;169.36;450.52;99.75;40.04;2.15;9.43;1.17;0.83;model1;2;none;0;27;intermediate
92;156;170.47;451.32;99.67;40.47;17.76;45.75;9.38;5.28;169.26;449.23;99.75;40.08;2.06;8.60;1.17;0.85;model1;2;none;0;26;intermediate
92;157;170.91;470.99;100.24;37.54;11.90;49.77;8.80;5.21;170.08;454.61;99.78;39.83;1.60;12.23;1.18;1.36;model1;2;none;0;25;intermediate
92;158;173.30;445.33;99.43;39.46;15.58;58.91;9.35;4.11;170.73;453.53;99.58;39.51;2.15;12.88;1.13;1.17;model1;2;none;0;24;intermediate
92;159;168.98;458.70;102.15;40.85;14.58;48.89;6.78;4.16;170.21;457.55;99.86;39.72;2.21;9.81;1.58;1.32;model1;2;none;0;23;intermediate
92;160;165.34;425.31;100.14;40.90;10.95;57.35;7.86;4.93;169.80;450.33;100.33;39.84;2.94;16.95;1.07;1.41;model1;2;none;0;22;intermediate
92;161;171.16;447.50;101.36;41.03;13.17;44.55;9.27;5.41;169.94;449.57;100.67;39.95;2.99;16.98;1.08;1.49;model1;2;none;0;21;intermediate
92;162;168.62;468.63;99.40;39.14;13.49;40.45;9.71;5.47;169.48;449.09;100.50;40.27;2.98;16.25;1.22;0.90;model1;2;none;0;20;intermediate
92;163;172.72;438.37;99.99;40.20;11.10;47.56;8.28;5.07;169.36;447.70;100.61;40.42;2.80;16.94;1.12;0.79;model1;2;none;0;19;intermediate
92;164;170.71;450.30;102.94;39.54;15.15;44.09;11.56;4.60;169.71;446.02;100.77;40.16;2.85;15.96;1.41;0.83;model1;2;none;0;18;intermediate
92;165;165.97;439.54;100.56;39.43;14.64;39.03;9.06;4.23;169.84;448.87;100.85;39.87;2.61;12.16;1.37;0.76;model1;2;none;0;17;intermediate
92;166;176.82;457.62;98.53;40.49;12.32;59.60;10.82;3.68;170.97;450.89;100.28;39.76;4.12;12.71;1.67;0.56;model1;2;none;0;16;intermediate
92;167;175.96;460.84;97.97;39.94;16.19;37.61;8.14;4.71;172.44;449.33;100.00;39.92;4.38;10.22;1.95;0.45;model1;2;none;0;15;high
92;168;170.66;435.57;99.89;37.09;12.40;54.48;9.44;4.02;172.03;448.77;99.98;39.30;4.44;11.02;1.95;1.30;model1;2;none;0;14;high
92;169;167.80;448.46;101.02;39.96;15.39;34.64;10.78;4.72;171.44;448.40;99.59;39.38;4.83;10.99;1.31;1.34;model1;2;none;0;13;high
92;170;168.19;462.28;100.71;39.69;15.34;46.22;10.21;5.69;171.89;452.95;99.63;39.43;4.27;11.11;1.34;1.34;model1;2;none;0;12;high
92;171;170.51;448.33;97.33;40.05;17.47;39.15;12.72;6.12;170.63;451.09;99.39;39.34;3.26;10.91;1.65;1.27;model1;2;none;0;11;high
92;172;174.65;459.60;100.61;39.17;15.30;54.85;10.50;4.97;170.36;450.85;99.91;39.19;2.73;10.64;1.50;1.22;model1;2;none;0;10;high
92;173;171.12;460.12;100.73;40.94;10.94;53.94;9.94;5.23;170.45;455.76;100.08;39.96;2.75;6.80;1.55;0.64;model1;2;none;0;9;high
92;174;168.34;453.53;100.48;41.11;15.24;49.62;9.78;5.41;170.56;456.77;99.97;40.19;2.63;5.73;1.48;0.82;model1;2;none;0;8;high
92;175;164.68;452.74;102.65;38.19;10.87;43.78;11.27;4.93;169.86;454.87;100.36;39.89;3.68;4.98;1.91;1.23;model1;2;none;0;7;high
92;176;163.91;451.97;102.67;41.31;13.13;47.60;9.14;4.70;168.54;455.59;101.43;40.14;4.48;3.94;1.13;1.39;model1;2;none;0;6;high
92;177;168.61;452.68;98.32;39.04;12.19;56.80;9.27;4.40;167.33;454.21;100.97;40.12;2.99;3.35;1.81;1.41;model1;2;none;0;5;high
92;178;170.47;458.55;99.02;41.20;18.58;63.84;9.54;4.00;167.20;453.90;100.63;40.17;2.79;2.66;2.01;1.45;model1;2;none;0;4;high
92;179;168.00;476.07;100.99;38.60;12.10;62.60;10.11;5.65;167.13;458.40;100.73;39.67;2.76;10.23;2.02;1.48;model1;2;none;0;3;high
92;180;172.30;435.30;116.21;39.95;18.34;55.72;14.92;5.75;168.66;454.92;103.44;40.02;3.14;14.66;7.34;1.23;model1;2;none;0;2;high
92;181;163.33;434.71;124.50;39.72;14.48;50.62;7.38;4.47;168.54;451.46;107.81;39.70;3.36;17.31;11.86;1.00;model1;2;none;0;1;high
92;182;172.52;424.76;105.32;39.93;12.18;37.41;13.62;6.22;169.33;445.88;109.21;39.88;3.81;20.95;10.83;0.93;model1;2;comp3;1;0;high
93;1;168.17;445.60;102.28;41.29;10.76;46.25;11.24;4.14;168.16;448.87;99.63;40.63;2.12;8.59;2.20;1.02;model3;18;none;0;71;low
93;2;168.01;458.36;99.49;40.37;16.65;50.63;9.18;4.88;167.83;450.49;99.31;40.65;1.95;9.62;2.04;1.01;model3;18;none;0;70;low
93;3;168.83;453.17;100.82;40.36;15.24;55.01;11.45;5.88;167.43;453.65;100.02;40.85;1.28;6.23;1.75;0.76;model3;18;none;0;69;low
93;4;177.33;440.47;102.57;39.77;14.49;47.85;9.94;4.03;169.65;449.53;100.54;40.41;4.43;6.88;2.09;0.55;model3;18;none;0;68;low
93;5;163.08;453.57;104.23;39.48;13.26;42.63;8.72;6.33;169.08;450.24;101.88;40.26;5.15;7.12;1.80;0.70;model3;18;none;0;67;low
93;6;166.51;452.03;96.78;42.42;10.86;45.39;10.36;5.68;168.75;451.52;100.78;40.48;5.28;6.64;2.86;1.15;model3;18;none;0;66;low
93;7;170.95;447.09;102.12;39.85;14.72;52.57;9.86;6.18;169.34;449.26;101.30;40.38;5.34;5.56;2.81;1.18;model3;18;none;0;65;low
93;8;173.24;436.12;101.65;39.63;16.96;49.56;9.38;5.09;170.22;445.85;101.47;40.23;5.59;7.47;2.80;1.23;model3;18;none;0;64;low
93;9;182.11;447.26;98.24;40.54;13.05;40.42;12.46;5.21;171.18;447.21;100.60;40.38;7.27;6.83;3.03;1.21;model3;18;none;0;63;low
93;10;183.45;448.69;102.02;40.63;18.46;44.53;11.34;4.92;175.25;446.24;100.16;40.61;7.30;5.99;2.48;1.10;model3;18;none;0;62;low
93;11;176.60;449.95;99.41;40.08;15.36;52.81;11.55;5.93;177.27;445.82;100.69;40.15;5.44;5.55;1.76;0.43;model3;18;none;0;61;low
93;12;165.07;438.92;97.49;40.37;19.74;50.10;8.11;4.86;176.10;444.19;99.76;40.25;7.42;6.24;2.01;0.40;model3;18;none;0;60;low
93;13;171.03;435.74;98.31;40.59;14.73;49.44;9.65;7.54;175.65;444.11;99.09;40.44;7.69;6.36;1.77;0.22;model3;18;none;0;59;low
93;14;170.72;438.40;99.81;41.41;13.31;48.60;8.35;4.30;173.38;442.34;99.41;40.61;6.95;6.50;1.72;0.49;model3;18;none;0;58;low
93;15;174.54;449.12;99.81;40.19;10.79;61.63;10.31;5.57;171.59;442.43;98.97;40.53;4.40;6.61;1.03;0.53;model3;18;none;0;57;low
93;16;170.73;459.13;100.73;41.45;13.10;40.38;10.07;4.58;170.42;444.26;99.23;40.80;3.40;9.75;1.30;0.59;model3;18;none;0;56;low
93;17;173.53;450.49;99.27;40.81;13.77;68.12;9.54;5.19;172.11;446.57;99.59;40.89;1.80;9.53;0.89;0.54;model3;18;none;0;55;low
93;18;169.59;456.44;101.08;40.03;14.05;47.99;11.25;4.19;171.82;450.71;100.14;40.78;2.10;8.03;0.74;0.66;model3;18;none;0;54;low
93;19;170.07;444.67;97.28;41.48;13.58;41.49;10.71;3.61;171.69;451.97;99.63;40.79;2.21;5.80;1.50;0.68;model3;18;none;0;53;low
93;20;169.06;450.45;98.04;39.28;14.29;75.27;11.75;4.09;170.60;452.24;99.28;40.61;1.75;5.67;1.65;0.95;model3;18;none;0;52;low
93;21;168.00;444.15;98.52;39.97;11.06;48.12;9.14;3.81;170.05;449.24;98.84;40.31;2.09;5.04;1.45;0.85;model3;18;none;0;51;low
93;22;168.69;443.04;101.64;40.12;17.66;62.15;9.41;4.18;169.08;447.75;99.31;40.18;0.80;5.64;1.93;0.80;model3;18;none;0;50;low
93;23;168.49;443.58;100.36;40.91;11.11;51.89;11.49;4.95;168.86;445.18;99.17;40.35;0.78;3.01;1.79;0.86;model3;18;none;0;49;low
93;24;169.15;452.32;95.86;38.45;14.03;53.77;10.02;5.00;168.68;446.71;98.88;39.75;0.47;4.34;2.22;0.93;model3;18;none;0;48;low
93;25;166.93;443.90;100.58;39.72;16.45;50.28;9.01;4.85;168.25;445.40;99.39;39.83;0.85;3.89;2.27;0.89;model3;18;none;0;47;low
93;26;168.75;443.45;101.90;39.03;16.79;54.55;10.70;3.64;168.40;445.26;100.07;39.65;0.86;3.96;2.44;0.95;model3;18;none;0;46;low
93;27;167.23;438.65;100.79;39.06;13.97;57.91;10.51;4.76;168.11;444.38;99.90;39.43;0.98;4.94;2.33;0.94;model3;18;none;0;45;low
93;28;171.51;431.74;99.31;39.53;16.87;58.04;12.93;4.08;168.71;442.01;99.69;39.16;1.83;7.56;2.33;0.50;model3;18;none;0;44;low
93;29;172.85;366.06;100.92;38.80;9.79;45.29;12.62;5.43;169.45;424.76;100.70;39.23;2.62;33.18;0.93;0.38;model3;18;none;0;43;low
93;30;168.82;382.05;99.86;38.43;15.91;64.15;10.97;4.20;169.83;412.39;100.56;38.97;2.28;35.69;1.00;0.40;model3;18;none;0;42;low
93;31;170.41;469.04;100.62;40.02;14.49;41.90;8.80;5.21;170.16;417.51;100.30;39.17;2.21;42.46;0.69;0.62;model3;18;none;0;41;low
93;32;174.54;452.88;102.28;39.49;15.04;59.36;12.18;4.98;171.62;420.36;100.60;39.25;2.20;44.65;1.13;0.63;model3;18;none;0;40;low
93;33;171.24;447.52;102.52;39.98;16.20;55.28;8.36;3.50;171.57;423.51;101.24;39.34;2.21;46.18;1.13;0.71;model3;18;none;0;39;low
93;34;169.67;435.35;101.38;40.17;13.53;46.90;9.45;4.64;170.93;437.37;101.33;39.62;2.20;33.21;1.12;0.71;model3;18;none;0;38;low
93;35;167.40;432.33;97.98;37.75;14.74;55.63;11.15;4.15;170.65;447.43;100.96;39.48;2.60;14.76;1.83;1.00;model3;18;none;0;37;low
93;36;165.70;383.13;98.61;40.77;16.60;47.99;10.71;4.32;169.71;430.24;100.55;39.63;3.43;27.67;2.12;1.15;model3;18;none;0;36;low
93;37;173.53;362.28;109.81;40.44;17.79;53.28;15.97;4.71;169.51;412.12;102.06;39.82;3.09;37.17;4.73;1.20;model3;18;none;0;35;low
93;38;169.28;445.29;123.37;40.83;17.06;45.87;10.74;5.48;169.11;411.67;106.23;39.99;2.94;36.65;10.68;1.28;model3;18;none;0;34;low
93;39;173.16;454.80;115.19;39.82;12.22;49.70;14.71;4.61;169.81;415.56;108.99;39.92;3.47;40.61;10.90;1.28;model3;18;none;0;33;low
93;40;171.38;451.30;103.07;37.84;13.58;53.80;11.51;5.41;170.61;419.36;110.01;39.94;3.22;43.36;9.79;1.24;model3;18;none;0;32;low
93;41;173.47;460.32;100.23;41.16;9.79;57.46;13.36;4.29;172.16;434.80;110.33;40.02;1.84;40.91;9.34;1.32;model3;18;none;0;31;low
93;42;171.60;439.55;97.99;39.55;10.87;40.60;8.97;5.21;171.78;450.25;107.97;39.84;1.67;8.10;10.87;1.30;model3;18;none;0;30;intermediate
93;43;169.05;434.80;96.83;40.36;15.13;54.13;9.84;6.74;171.73;448.16;102.66;39.74;1.76;10.66;7.39;1.23;model3;18;none;0;29;intermediate
93;44;171.95;454.96;100.15;39.54;12.44;38.55;9.03;5.46;171.49;448.19;99.65;39.69;1.59;10.68;2.40;1.23;model3;18;none;0;28;intermediate
93;45;167.95;439.94;101.86;40.00;14.80;51.23;9.40;6.26;170.81;445.91;99.41;40.12;2.25;11.06;1.99;0.67;model3;18;none;0;27;intermediate
93;46;168.47;457.99;100.55;40.55;11.80;44.74;10.51;6.48;169.81;445.45;99.48;40.00;1.84;10.32;2.03;0.46;model3;18;none;0;26;intermediate
93;47;167.10;457.05;101.20;39.93;17.94;49.28;6.91;4.20;168.91;448.95;100.12;40.07;1.85;10.78;1.95;0.40;model3;18;none;0;25;intermediate
93;48;166.55;457.72;101.25;40.30;13.99;41.08;10.51;4.81;168.40;453.53;101.00;40.06;2.12;7.69;0.67;0.39;model3;18;none;0;24;intermediate
93;49;169.55;451.93;99.79;39.50;14.94;45.35;9.71;6.78;167.93;452.93;100.93;40.06;1.17;7.67;0.79;0.40;model3;18;none;0;23;intermediate
93;50;166.90;435.31;100.60;38.55;14.98;46.10;11.60;5.44;167.71;452.00;100.68;39.77;1.26;9.65;0.60;0.79;model3;18;none;0;22;intermediate
93;51;169.26;456.45;97.32;41.39;14.83;37.53;8.60;5.03;167.87;451.69;100.03;39.93;1.42;9.44;1.63;1.04;model3;18;none;0;21;intermediate
93;52;172.34;438.99;100.97;40.58;15.00;58.32;8.78;4.58;168.92;448.08;99.98;40.07;2.34;10.29;1.59;1.08;model3;18;none;0;20;intermediate
93;53;167.97;446.16;103.77;41.75;13.28;50.37;10.89;6.42;169.21;445.77;100.49;40.36;2.05;8.77;2.32;1.33;model3;18;none;0;19;intermediate
93;54;169.89;448.05;97.42;39.65;14.71;45.08;11.76;4.85;169.27;444.99;100.01;40.39;2.07;8.24;2.71;1.31;model3;18;none;0;18;intermediate
93;55;173.68;433.20;99.43;38.85;12.77;54.92;7.97;4.82;170.63;444.57;99.78;40.45;2.33;8.89;2.70;1.20;model3;18;none;0;17;intermediate
93;56;167.93;457.21;99.57;37.71;15.59;63.32;9.61;4.92;170.36;444.72;100.23;39.71;2.59;9.15;2.35;1.56;model3;18;none;0;16;intermediate
93;57;167.28;449.54;99.20;39.93;14.48;53.00;8.50;5.20;169.35;446.83;99.88;39.58;2.61;8.70;2.34;1.49;model3;18;none;0;15;high
93;58;169.85;449.71;99.43;40.64;13.67;42.06;10.21;4.10;169.73;447.54;99.01;39.35;2.49;8.78;0.90;1.12;model3;18;none;0;14;high
93;59;169.19;440.32;100.40;39.30;13.47;52.04;10.09;3.76;169.59;446.00;99.61;39.28;2.50;9.33;0.46;1.11;model3;18;none;0;13;high
93;60;172.05;448.71;103.30;40.59;15.78;55.76;6.30;3.92;169.26;449.10;100.38;39.63;1.86;5.99;1.69;1.21;model3;18;none;0;12;high
93;61;174.80;472.32;102.55;40.50;14.02;51.10;10.04;4.07;170.63;452.12;100.98;40.19;2.88;11.95;1.85;0.57;model3;18;none;0;11;high
93;62;167.01;434.79;101.47;39.42;11.25;45.55;12.24;4.07;170.58;449.17;101.43;40.09;2.97;14.33;1.57;0.67;model3;18;none;0;10;high
93;63;170.64;428.74;99.17;39.46;18.83;62.15;11.87;6.11;170.74;444.98;101.38;39.85;2.94;16.96;1.65;0.63;model3;18;none;0;9;high
93;64;167.31;455.68;102.40;40.33;18.26;53.35;9.86;4.10;170.36;448.05;101.78;40.06;3.28;17.29;1.60;0.57;model3;18;none;0;8;high
93;65;168.52;447.80;98.23;40.82;15.48;30.99;9.17;4.17;169.66;447.87;100.76;40.11;3.21;17.29;1.96;0.63;model3;18;none;0;7;high
93;66;177.17;472.85;100.18;39.20;14.85;42.41;12.85;4.96;170.13;447.97;100.29;39.85;4.19;17.48;1.69;0.69;model3;18;none;0;6;high
93;67;172.01;447.34;101.62;41.57;12.87;47.25;11.73;4.90;171.13;450.48;100.32;40.28;3.84;15.95;1.71;0.97;model3;18;none;0;5;high
93;68;166.08;438.08;97.68;39.65;14.68;51.46;11.76;5.03;170.22;452.35;100.02;40.31;4.47;13.05;2.06;0.94;model3;18;none;0;4;high
93;69;170.40;469.44;100.41;39.06;14.14;44.08;10.47;5.75;170.84;455.10;99.62;40.06;4.18;15.20;1.63;1.09;model3;18;none;0;3;high
93;70;173.95;444.83;99.03;46.77;13.46;50.96;10.93;7.19;171.92;454.51;99.78;41.25;4.13;15.61;1.49;3.25;model3;18;none;0;2;high
93;71;167.61;465.30;98.69;49.73;14.57;49.57;7.18;4.57;170.01;453.00;99.49;43.36;3.20;13.63;1.54;4.68;model3;18;none;0;1;high
93;72;172.18;455.51;100.91;41.67;14.59;44.89;11.34;6.49;170.04;454.63;99.35;43.38;3.23;13.27;1.31;4.67;model3;18;comp4;1;0;high
94;140;171.39;457.03;99.05;40.06;11.29;46.37;8.80;4.73;171.77;447.89;99.78;44.12;3.35;15.27;0.68;4.26;model2;18;none;0;89;low
94;141;167.95;431.56;101.47;40.16;13.93;60.89;10.83;3.85;171.17;447.31;100.22;44.14;3.77;15.95;0.93;4.23;model2;18;none;0;88;low
94;142;168.42;457.78;95.77;40.56;12.50;50.12;9.31;6.08;170.52;445.28;99.42;43.00;3.94;13.06;2.23;4.28;model2;18;none;0;87;low
94;143;172.05;462.21;96.61;39.12;17.24;48.30;9.69;5.05;171.38;451.42;98.59;40.82;3.65;12.16;2.37;1.96;model2;18;none;0;86;low
94;144;175.24;450.20;102.09;39.30;17.07;53.55;8.51;4.59;171.01;451.76;99.00;39.84;2.97;12.08;2.82;0.61;model2;18;none;0;85;low
94;145;192.43;450.50;97.30;39.89;14.58;60.84;10.63;4.06;175.22;450.45;98.65;39.81;10.07;11.72;2.92;0.60;model2;18;none;0;84;low
94;146;194.44;428.99;101.51;40.08;16.80;45.43;9.28;4.89;180.52;449.94;98.66;39.79;12.06;12.76;2.93;0.59;model2;18;none;0;83;low
94;147;165.56;439.50;100.91;38.25;17.71;50.92;8.87;4.09;179.95;446.28;99.69;39.33;12.82;12.57;2.54;0.72;model2;18;none;0;82;low
94;148;172.55;449.61;102.12;40.00;13.11;42.00;10.37;3.64;180.04;443.76;100.79;39.50;12.75;9.45;2.01;0.76;model2;18;none;0;81;low
94;149;169.26;445.11;101.51;39.29;13.93;49.74;8.08;4.40;178.85;442.74;100.67;39.50;13.57;8.84;1.93;0.77;model2;18;none;0;80;low
94;150;168.49;454.95;100.56;39.60;16.36;54.04;11.19;4.71;174.06;443.63;101.32;39.44;11.66;9.97;0.60;0.74;model2;18;none;0;79;low
94;151;174.07;433.40;99.38;41.05;15.50;44.18;8.42;4.81;169.98;444.51;100.90;39.64;3.38;8.43;1.04;1.02;model2;18;none;0;78;low
94;152;173.67;439.79;97.41;37.99;16.20;48.80;10.18;4.99;171.61;444.57;100.20;39.58;2.57;8.38;1.87;1.11;model2;18;none;0;77;low
94;153;166.58;434.34;98.92;40.69;18.42;43.51;7.83;6.24;170.41;441.52;99.56;39.72;3.31;8.86;1.57;1.21;model2;18;none;0;76;low
94;154;170.60;459.53;96.62;38.33;15.77;39.61;10.56;5.60;170.68;444.40;98.58;39.53;3.24;12.08;1.57;1.36;model2;18;none;0;75;low
94;155;171.05;441.33;101.67;39.02;15.80;53.03;11.14;4.09;171.19;441.68;98.80;39.41;3.00;10.54;1.95;1.38;model2;18;none;0;74;low
94;156;171.25;457.26;102.58;39.65;15.97;55.54;9.07;6.92;170.63;446.45;99.44;39.14;2.56;11.24;2.61;1.08;model2;18;none;0;73;low
94;157;169.73;436.03;97.33;39.33;17.40;70.54;11.96;4.36;169.84;445.70;99.42;39.40;1.92;11.90;2.62;0.87;model2;18;none;0;72;low
94;158;176.14;448.94;103.14;40.76;16.68;51.75;12.03;5.79;171.76;448.62;100.27;39.42;2.52;10.07;3.06;0.90;model2;18;none;0;71;low
94;159;169.41;445.12;96.13;38.72;13.95;54.52;8.22;4.40;171.52;445.74;100.17;39.50;2.71;8.02;3.21;0.79;model2;18;none;0;70;low
94;160;175.25;426.34;99.73;40.96;11.25;61.33;8.85;4.86;172.36;442.74;99.78;39.89;3.14;11.93;3.10;0.95;model2;18;none;0;69;low
94;161;172.06;438.23;100.19;40.56;15.97;51.04;8.21;6.56;172.52;438.93;99.30;40.07;3.09;8.74;2.72;0.98;model2;18;none;0;68;low
94;162;170.14;445.31;101.62;39.57;13.31;48.80;6.68;4.83;172.60;440.79;100.16;40.11;3.00;8.96;2.62;0.94;model2;18;none;0;67;low
94;163;170.94;445.12;99.25;40.06;18.10;47.84;9.73;4.67;171.56;440.03;99.38;39.97;2.29;8.22;2.02;0.87;model2;18;none;0;66;low
94;164;171.37;453.01;97.56;40.66;11.49;46.22;9.16;4.48;171.95;441.60;99.67;40.36;1.97;10.01;1.47;0.55;model2;18;none;0;65;low
94;165;171.52;439.94;99.24;39.24;15.33;41.35;9.94;5.42;171.21;444.32;99.57;40.02;0.72;5.77;1.49;0.62;model2;18;none;0;64;low
94;166;167.94;429.18;100.47;39.30;16.44;49.58;9.43;5.21;170.38;442.51;99.63;39.77;1.46;8.79;1.52;0.60;model2;18;none;0;63;low
94;167;170.55;445.90;100.32;40.15;18.97;47.92;8.21;5.39;170.46;442.63;99.37;39.88;1.46;8.84;1.16;0.61;model2;18;none;0;62;low
94;168;173.20;441.94;99.82;39.64;13.43;46.33;8.37;3.74;170.92;441.99;99.48;39.80;1.92;8.73;1.18;0.61;model2;18;none;0;61;low
94;169;170.84;444.58;100.00;40.17;18.80;37.52;10.53;6.32;170.81;440.31;99.97;39.70;1.90;6.64;0.48;0.45;model2;18;none;0;60;low
94;170;170.03;434.97;99.28;38.18;17.41;51.87;9.46;3.55;170.51;439.31;99.98;39.49;1.88;7.06;0.47;0.82;model2;18;none;0;59;low
