principal component 1;principal component 2;age;Risk;model
-0.880557186;-0.307644722;19;low;3
-0.939287267;0.002980728;19;low;3
-0.96999177;-0.842610743;19;low;3
-0.673465207;-0.586202138;19;low;3
-0.69896323;0.376525734;19;low;3
2.103783565;-0.992770638;19;low;3
4.702673074;-3.11283879;19;low;3
3.972502719;-3.588152307;19;low;3
2.512733204;-1.97108296;19;high;3
2.016304899;-2.144021369;19;high;3
4.842671494;0.957998774;19;high;3
3.91871401;3.325806549;19;high;3
1.627533744;3.456822889;19;high;3
1.296794388;0.804932755;19;low;3
0.886165387;1.178261814;19;low;3
0.310641802;1.404513562;19;low;3
-0.881781383;1.395040287;19;low;3
-1.093233761;-0.304605415;19;low;3
-0.650739324;-0.29401201;19;low;3
0.770048535;2.754452172;19;low;3
2.518848271;4.251141748;19;low;3
2.475815711;3.73335211;19;low;3
1.792589773;3.007612789;19;low;3
1.610660745;2.86818087;19;low;3
1.289906484;2.508616596;19;low;3
0.05578235;0.680356615;19;low;3
-0.386193771;0.696059883;19;low;3
-0.604143668;0.794280251;19;low;3
-0.790183159;0.673920528;19;low;3
-1.351741732;0.57992707;19;low;3
-0.742829342;0.34279417;19;low;3
-1.520782188;0.334243337;19;low;3
-1.066733762;0.578020156;19;low;3
-0.471752655;-0.813697712;19;low;3
-0.665319873;-0.18230884;19;low;3
-0.453999511;0.049940805;19;low;3
0.130059157;-0.134175936;19;low;3
-0.978501813;-0.14394597;19;low;3
-1.142605492;-0.003356478;19;low;3
-1.18176257;0.389658334;19;low;3
-1.447071295;0.200970398;19;low;3
-1.008256185;-0.396604111;19;low;3
-1.417711693;-0.151744039;19;low;3
-0.44713551;-0.576313748;19;low;3
-0.641379735;-0.475453069;19;low;3
-1.238103385;-0.489011256;19;low;3
-0.575873504;0.304777082;19;low;3
-0.664307582;-0.138391405;19;low;3
-1.294113822;0.062189636;19;low;3
-0.864014839;-0.039510901;19;low;3
-0.762428971;-0.479631871;19;low;3
-1.467671323;-0.639563988;19;low;3
-0.89390892;-0.828272581;19;low;3
-1.436811145;-0.480445404;19;high;3
-1.411854963;-1.264447463;19;high;3
-1.924765417;-1.77494933;19;high;3
-0.61617247;-2.262503317;19;high;3
-0.458391726;-1.665469797;19;high;3
4.646418323;-2.262273155;10;low;2
3.869835475;-2.475770689;10;low;2
2.828031887;-1.684114941;10;low;2
1.137232948;-0.644915988;10;low;2
-0.717424305;0.115261348;10;low;2
-0.639910755;-0.194035788;10;low;2
-0.217117758;-0.237831792;10;low;2
-0.77793405;-0.212496215;10;low;2
-1.475640749;0.179443896;10;low;2
-0.862363989;-0.178892117;10;low;2
-0.965703071;-0.609996414;10;low;2
-2.070428077;-0.197953759;10;low;2
-1.462844052;0.420684409;10;low;2
-0.903657048;0.136563839;10;low;2
-0.987435557;-0.657683151;10;low;2
1.509893727;2.420629546;10;low;2
3.111934585;5.087346498;10;low;2
3.486677738;4.999204528;10;low;2
1.748336566;3.365590757;10;low;2
1.695398985;3.495951615;10;low;2
1.318287682;3.52749248;10;low;2
0.247210625;1.615598012;10;low;2
-0.418977488;0.259272051;10;low;2
-0.544335122;-0.031626742;10;low;2
-0.639376669;-0.04800925;10;low;2
-0.570718453;0.796761714;10;low;2
-0.933099518;0.430943159;10;low;2
-1.062312607;0.300008757;10;low;2
-0.603936133;1.368694747;10;low;2
-0.941074466;0.584193566;10;low;2
-1.401687021;0.100571548;10;low;2
0.650595302;0.464577568;10;low;2
0.620466856;0.894787112;10;low;2
0.243254959;0.869771112;10;low;2
0.268920775;1.231686538;10;low;2
0.24579124;0.218289706;10;low;2
2.814725386;-2.421552256;10;low;2
3.40301274;-4.014063649;10;low;2
4.334377583;-3.802399423;10;low;2
2.126918149;-2.702375995;10;low;2
3.142079971;-2.227311555;10;high;2
2.679081948;-2.699260311;10;high;2
4.674647944;-3.270824968;10;high;2
4.444496497;-3.650119805;10;high;2
4.166711509;-2.738052912;10;high;2
0.93898827;2.487070399;19;low;4
0.540616679;2.712358123;19;low;4
0.698022518;1.513703086;19;low;4
-1.697833977;-0.224540749;19;low;4
-1.233123083;-0.039592463;19;low;4
-0.715159452;-0.487857344;19;low;4
-0.431887638;-0.163746652;19;low;4
-0.51319332;-0.020298941;19;low;4
-0.496858577;-0.370305159;19;low;4
-0.278420585;-0.773281873;19;low;4
-0.555431511;0.201360247;19;low;4
-1.053098327;-0.331076384;19;low;4
-1.30945787;-0.156908871;19;low;4
-0.133663205;-0.191533033;19;low;4
-1.373978788;0.157207162;19;low;4
-1.575318633;0.385629309;19;low;4
-0.997770039;0.05924602;19;low;4
-0.743556221;0.135448274;19;low;4
-1.379872526;-1.092208474;19;low;4
-0.566875854;-0.495938424;19;low;4
0.084819671;-0.576153389;19;low;4
-0.328158062;-0.486732141;19;low;4
-0.062753997;-0.655887943;19;low;4
-0.208732897;-0.89967982;19;low;4
-0.250805506;-2.248217025;19;low;4
0.272802453;-1.73573153;19;high;4
-0.167655891;-1.272323362;19;high;4
-0.360655366;-1.261448577;19;high;4
0.253604662;-1.00470794;19;high;4
0.386657967;0.430296125;19;high;4
0.032513969;0.678737857;14;low;3
-1.166131489;-0.649632936;14;low;3
-0.962659719;0.292552835;14;low;3
-1.108259498;-0.672718804;14;low;3
-0.990049897;-0.634637645;14;low;3
-1.32965252;-0.681352049;14;low;3
0.510132285;0.507907967;14;low;3
1.447238412;-0.892755794;14;low;3
1.256143228;-0.131881722;14;low;3
0.53463207;0.12481425;14;low;3
1.347570038;0.58987794;14;low;3
0.285932591;0.790619501;14;low;3
0.20129214;0.188626673;14;low;3
-1.159976804;0.246159547;14;low;3
-0.852962223;0.128792603;14;low;3
-0.741870386;0.566019367;14;low;3
-0.564640716;-0.593533185;14;low;3
-1.150632252;0.15173044;14;low;3
-1.275729358;-0.654337304;14;low;3
-0.266393124;-1.6624727;14;low;3
-0.642791312;-1.592508745;14;low;3
-1.058343262;-0.959610876;14;low;3
-1.046740478;-1.816357548;14;low;3
-0.797404002;-0.985642336;14;low;3
-1.202939496;-0.905628035;14;low;3
-1.352125077;-0.901325411;14;low;3
-1.531075593;-0.273855257;14;low;3
-0.889640823;-0.818058623;14;low;3
-1.691322863;-0.146647666;14;low;3
-1.188422331;-0.53207303;14;low;3
-0.615844118;-0.102227685;14;low;3
-0.852084694;-0.873929998;14;low;3
-0.617711514;-0.911833518;14;low;3
-0.528885863;0.03156338;14;low;3
-0.313742966;-0.525729396;14;low;3
-0.401421724;-0.065292517;14;low;3
-0.608328476;-0.323317164;14;low;3
-0.866738207;-0.342401087;14;low;3
-0.943376938;0.389276504;14;low;3
-0.929401677;0.342901417;14;low;3
-0.945556789;-0.316572476;14;low;3
-1.345194912;0.509672729;14;low;3
-0.857937162;-0.114838565;14;low;3
-1.195645347;0.232737777;14;low;3
-1.086980836;-0.379204128;14;low;3
-1.157516566;0.126379536;14;low;3
-0.486771574;0.13035866;14;low;3
1.268354287;3.59265019;14;low;3
2.074054946;4.442189165;14;low;3
1.029074774;2.586871418;14;low;3
1.129332348;2.82408568;14;low;3
1.491071437;3.782051391;14;low;3
2.873823634;4.336842908;14;low;3
2.558031766;5.381926201;14;high;3
1.888122839;3.187833243;14;high;3
0.982809151;2.233610784;14;high;3
1.494880628;1.60618657;14;high;3
0.908617381;0.865364427;14;high;3
1.918437304;2.764343582;14;low;3
1.051330418;3.406841379;14;low;3
1.091077382;1.739447027;14;low;3
-0.448828493;0.898575622;14;low;3
-0.680359523;-0.609816223;14;low;3
-0.188140112;0.069445168;14;low;3
-0.573541874;-0.84584029;14;low;3
-0.218584149;-1.056235725;14;low;3
3.803004424;-2.808511069;14;low;3
5.160054038;-4.07069187;14;low;3
2.924629398;-1.773058054;14;low;3
2.498643022;-2.542225535;14;low;3
2.482931683;-1.90065138;14;low;3
0.897162444;-1.520358173;14;low;3
-1.045833192;-0.124768769;14;low;3
-0.758578782;-0.767105386;14;low;3
-1.488033792;0.596348806;14;low;3
-0.909383955;0.457939647;14;low;3
-0.841244291;-0.45347063;14;low;3
-0.516351639;0.608622245;14;low;3
-0.670329658;0.68145756;14;low;3
-0.631921804;0.502951651;14;low;3
-1.519722263;0.688591531;14;low;3
-0.457067704;-0.106538949;14;low;3
-0.687701664;-0.485871608;14;low;3
-0.69251379;-0.528074719;14;low;3
-0.701830124;-0.429870005;14;low;3
3.312737413;-2.253232167;14;low;3
4.137931548;-4.769817557;14;low;3
2.77278829;-2.235415158;14;low;3
2.409679467;-2.214701401;14;low;3
2.117264417;-2.733949902;14;low;3
1.829506482;-1.759391357;14;low;3
-0.699723223;0.483269882;14;low;3
-0.997106254;-0.369643931;14;low;3
-0.698202114;-0.029156344;14;low;3
-0.908840433;-0.186221941;14;low;3
-1.437878082;-0.458921975;14;low;3
-0.176800372;0.499925126;14;low;3
-0.655386927;0.239871408;14;low;3
-0.2430776;1.043790708;14;low;3
-1.230473692;0.918351334;14;low;3
-0.896527613;0.771915774;14;low;3
-0.794478983;-0.09606846;14;low;3
-1.09265557;-0.24395488;14;low;3
-1.498791269;-0.643982904;14;low;3
-1.054941132;-1.006703076;14;low;3
0.951011818;2.984708897;14;low;3
2.216795563;4.959064109;14;low;3
1.25923824;2.602050499;14;low;3
1.97311578;3.066445493;14;low;3
1.600849817;2.899034574;14;low;3
0.743784192;2.253007518;14;low;3
-1.127195405;-0.357188863;14;low;3
-0.404956284;-0.415297199;14;low;3
-0.790835661;-1.131201925;14;low;3
-0.992090553;-0.95706061;14;low;3
-0.815573521;-0.644572389;14;low;3
-0.610365641;-0.865406669;14;low;3
-1.085293887;-0.561803247;14;low;3
-1.63708574;-0.209767937;14;low;3
-0.659424999;0.135650823;14;low;3
-0.34664152;0.199216159;14;low;3
-1.190152555;0.351125271;14;low;3
-0.770588157;0.709174644;14;low;3
-0.372420384;0.103260762;14;low;3
-1.263791672;0.470487601;14;low;3
-0.962181926;0.140382692;14;low;3
-0.738809991;0.320466382;14;low;3
-0.476749999;0.250532375;14;low;3
0.077205216;0.980065111;14;high;3
0.776048963;0.920599226;14;high;3
2.446283176;4.079217368;14;high;3
3.303514795;5.198480074;14;high;3
2.291892875;4.537842295;14;high;3
0.32222962;-0.730253975;6;low;3
-0.514355514;-0.98936399;6;low;3
-0.84343472;-0.803147026;6;low;3
-0.139467106;0.727062217;6;low;3
-0.347013981;0.528592927;6;low;3
-0.710881976;0.378640286;6;low;3
0.040601023;0.40803338;6;low;3
-1.005973209;0.587764822;6;low;3
-0.97253774;0.444466489;6;low;3
-0.382839766;-0.201131737;6;low;3
-1.097820236;-0.100790184;6;low;3
-1.070838202;0.259221451;6;low;3
-0.891801603;0.027641423;6;low;3
-0.322080222;0.092041273;6;low;3
-0.717158141;-0.154306031;6;low;3
-0.250442301;0.36589733;6;low;3
-0.890667307;0.363503699;6;low;3
-0.780211801;0.02922722;6;low;3
-0.713827267;0.478801168;6;low;3
-0.534704033;0.342452974;6;low;3
-1.163650385;0.273441508;6;low;3
-0.856230043;0.139510986;6;low;3
-1.018784729;0.571745232;6;low;3
-0.928610219;0.074323719;6;low;3
-0.416666533;-0.717825757;6;low;3
-0.335097482;-1.191340953;6;high;3
-0.847240399;-0.218303167;6;high;3
-0.076991459;-1.937070225;6;high;3
-0.487610008;-2.098040381;6;high;3
-0.78487961;-2.720082446;6;high;3
3.344269259;-4.229342009;1;low;4
2.598884638;-4.162825951;1;low;4
3.34308931;-3.609696093;1;low;4
1.932202443;-1.792375089;1;low;4
-0.625293;0.662970733;1;low;4
-0.932258662;0.34665194;1;low;4
-0.457810574;0.361769085;1;low;4
-0.600247286;0.281437431;1;low;4
-0.519763361;0.037910609;1;low;4
-0.262299528;0.4854916;1;low;4
-0.46955759;0.421221365;1;low;4
-1.131173702;-0.0033872;1;low;4
-0.087431164;-0.467497916;1;low;4
-0.801216221;0.077899199;1;low;4
-1.012804564;-0.181988132;1;low;4
-0.727520262;-0.931348415;1;low;4
0.019427826;0.68250506;1;low;4
1.655666877;-1.266882289;1;low;4
3.339513889;-2.993246061;1;low;4
5.465915259;-3.217215026;1;low;4
4.110360403;-1.100384395;1;low;4
3.709740266;-1.821799109;1;low;4
5.100541472;1.842898231;1;low;4
5.337117034;3.69378476;1;low;4
2.147633245;4.101103217;1;low;4
1.348917966;3.566969943;1;low;4
1.55262844;3.383808142;1;low;4
0.908834286;1.766939268;1;low;4
-0.924040543;0.521541608;1;low;4
-0.551531018;0.268047762;1;low;4
-0.916441326;-0.156001863;1;low;4
-0.266902596;0.573501011;1;low;4
-1.439771369;0.509309614;1;low;4
-1.103909782;-0.531177105;1;low;4
-1.202467259;0.170557207;1;low;4
-0.947688275;-0.313443044;1;low;4
-1.304868404;-0.739733243;1;low;4
-1.027297253;-0.0413451;1;low;4
-1.081279171;-0.414823911;1;low;4
-0.823113509;-0.222110966;1;low;4
-1.641424923;-0.078703747;1;low;4
-0.899640487;0.13162233;1;low;4
-1.013960323;0.69498458;1;low;4
-0.876941116;0.678288267;1;low;4
-0.704778087;0.146224763;1;low;4
-1.007746469;0.370720488;1;low;4
-0.391117487;0.067604986;1;low;4
-0.328851872;0.01611043;1;low;4
-0.766118766;-0.173266921;1;low;4
-0.794770794;0.534480171;1;low;4
-0.471135068;-0.068761597;1;low;4
-1.27172437;-0.449906919;1;low;4
-0.93052074;0.146860652;1;low;4
-0.641133815;0.328190844;1;low;4
-1.088039072;-0.148065384;1;low;4
-1.240618556;0.355436796;1;low;4
-0.88919663;-0.275472546;1;low;4
-1.075977803;0.131256296;1;low;4
-1.5558505;0.069843232;1;low;4
-0.914271071;-0.40508318;1;low;4
-1.687987094;-1.301637019;1;low;4
-1.526183301;-0.712192072;1;low;4
-0.941254326;-0.30754771;1;low;4
-1.154013048;-0.950446889;1;low;4
-1.329505477;0.118578062;1;low;4
-0.537932553;0.577476677;1;low;4
-0.539364796;0.328191227;1;low;4
-0.668515631;0.794093948;1;low;4
-0.860911386;0.204434312;1;low;4
-1.033920062;0.323747369;1;low;4
-0.85053004;1.075579105;1;low;4
-0.426738711;0.481263748;1;low;4
-0.233884413;0.310074229;1;low;4
-0.863036851;0.923431551;1;low;4
0.0254224;-0.551039024;1;low;4
0.162506833;0.425329264;1;low;4
-0.590327277;0.433479119;1;low;4
-0.811425055;0.115608137;1;low;4
-0.393343768;-0.060866783;1;low;4
-0.37626306;0.989172106;1;low;4
-0.34736826;-0.196202106;1;low;4
-0.633973114;0.559391481;1;low;4
-0.588878602;0.254680364;1;low;4
-1.07175073;0.20783893;1;low;4
-0.911969281;-0.054457658;1;low;4
-0.271409624;0.514233101;1;low;4
-0.931382785;-0.094208194;1;low;4
-0.5515545;0.161115039;1;low;4
-0.484572537;0.88492482;1;low;4
-0.445707444;-0.207709348;1;low;4
-1.520260358;-0.175930468;1;low;4
-1.378046374;-0.291318918;1;low;4
-1.632544958;-0.053360596;1;low;4
-0.930711703;0.055695833;1;low;4
-1.007609447;0.045080073;1;low;4
-1.264563919;0.402692026;1;low;4
-0.662705791;-0.401080418;1;low;4
-1.385932923;0.077115969;1;low;4
-0.915935248;-0.383797573;1;low;4
-1.779680433;-0.006335585;1;low;4
-0.617148093;0.000352791;1;low;4
-1.232225874;0.392426755;1;low;4
-1.867737766;0.156357093;1;low;4
-1.663536638;0.207141602;1;low;4
-1.390688454;0.060815319;1;low;4
-1.188678704;0.135394145;1;low;4
-1.492876407;-0.524607215;1;low;4
1.167436195;-1.501396087;1;low;4
6.042777772;0.237675847;1;low;4
8.903507507;1.671616178;1;low;4
5.491987669;1.850863255;1;low;4
4.343470349;1.456967488;1;low;4
4.738279863;1.513944986;1;low;4
3.917042589;3.536427866;1;low;4
3.358906961;3.97046583;1;low;4
3.008451016;3.739196798;1;high;4
6.374951053;0.158541161;1;high;4
7.358082097;-1.834692976;1;high;4
6.682286298;-1.832613245;1;high;4
4.453941365;-2.466439866;1;high;4
0.827206668;0.392283999;11;low;3
0.68056798;0.334171167;11;low;3
0.022620114;0.261990595;11;low;3
0.297473453;-0.60263848;11;low;3
-0.572738132;-1.420376676;11;low;3
-1.049445648;-1.13358634;11;low;3
-0.803997806;-2.560950702;11;low;3
-0.934103427;-2.026190893;11;low;3
-1.138055289;-1.932292631;11;low;3
-1.0372135;-1.43513144;11;low;3
-0.677019804;-2.402100667;11;low;3
-0.406256732;-0.860499673;11;low;3
-0.57147586;0.288779157;11;low;3
-0.395538912;0.642896076;11;low;3
-0.227736099;-0.152380178;11;low;3
-0.638409349;0.147819945;11;low;3
-0.762059754;0.004498522;11;low;3
-0.209873569;0.03653823;11;low;3
-0.973430691;-0.276302543;11;low;3
-0.427810974;0.305502676;11;low;3
-0.41705496;0.272258616;11;low;3
-0.708269998;-0.00813612;11;low;3
-0.305408406;-0.021007057;11;low;3
0.214876044;0.596807205;11;low;3
-0.717129733;0.54533863;11;low;3
-0.973516521;-0.412988633;11;low;3
0.40733864;0.969973204;11;low;3
0.303811694;1.310896877;11;low;3
-0.123582444;0.307248684;11;low;3
-0.68541716;0.494302408;11;low;3
0.43789357;1.927839108;11;low;3
-0.637747805;1.106397448;11;low;3
-0.492373231;-0.132255712;11;low;3
-0.674721544;-0.43565754;11;low;3
0.52434059;0.436159929;11;low;3
3.289704073;2.966037312;11;low;3
2.191028392;3.345244415;11;low;3
1.338150107;1.970476333;11;low;3
1.826341463;1.708096677;11;low;3
0.815014343;2.857634555;11;low;3
0.252693626;2.038907712;11;low;3
-0.69488671;-0.383187024;11;low;3
-0.704534893;-0.066044336;11;low;3
-0.773406288;-0.478357847;11;low;3
0.70519425;-1.519122435;11;low;3
-0.585047261;-2.156529281;11;low;3
-0.281071198;-1.71727396;11;low;3
-0.377758114;-0.643953228;11;low;3
0.520567595;-0.684282368;11;low;3
-0.078093929;0.35139812;11;low;3
-0.23931957;0.921961005;11;low;3
-0.583822439;0.491463338;11;low;3
-0.686270975;-0.184449159;11;low;3
-0.488301376;-0.637972503;11;low;3
-0.95942658;-0.131490115;11;low;3
-0.95499682;-0.865253652;11;low;3
-0.916317243;-0.945727586;11;low;3
-0.796056649;-1.40495855;11;low;3
0.368505289;-0.874592433;11;low;3
0.515906355;-0.733014137;11;low;3
-0.326627518;-0.326775404;11;low;3
-0.434355932;-0.505030565;11;low;3
1.504758844;1.423352152;11;low;3
2.320662239;2.900352119;11;low;3
2.64174981;4.546425807;11;low;3
1.109606061;2.630131783;11;low;3
0.594247775;2.83714444;11;low;3
0.847699195;2.395769653;11;low;3
0.055418578;2.02453058;11;low;3
-1.040326904;0.372276506;11;low;3
-0.945835177;-0.481509093;11;low;3
-0.790355838;0.80976037;11;low;3
-1.22391447;0.372509533;11;low;3
-0.946288406;0.139371808;11;low;3
-1.016667653;-0.326600213;11;low;3
-0.781755526;-0.048091136;11;low;3
0.35724672;0.243211417;11;low;3
1.467838486;0.065047517;11;low;3
0.399270353;1.251051207;11;low;3
0.019486665;0.653891877;11;low;3
-0.076235309;1.290921503;11;low;3
0.539004857;0.856675731;11;low;3
-1.181640994;0.318347123;11;low;3
-0.834885319;0.069444183;11;low;3
-1.401127985;-0.085142392;11;low;3
-0.146328546;-0.097511484;11;low;3
-1.541874659;-0.51745727;11;low;3
-1.081874678;-0.775585333;11;low;3
-0.665636578;-0.346279597;11;low;3
-0.080767083;-0.162582599;11;low;3
-0.555868231;0.453521526;11;low;3
0.595661615;0.605879917;11;low;3
0.758146444;-0.161456046;11;low;3
1.153061394;1.170128862;11;low;3
1.001422192;0.538829017;11;low;3
0.854967401;0.343425487;11;low;3
0.123289624;0.047114743;11;low;3
-0.720669154;0.112233789;11;low;3
-0.412141301;-0.329071637;11;low;3
-0.577462225;0.091231163;11;low;3
-1.114660816;-0.572451153;11;low;3
-0.940161786;0.064622381;11;low;3
-1.379825984;0.143731713;11;low;3
-1.319925088;0.219889337;11;low;3
-1.354362297;-0.560286431;11;low;3
-1.214060264;-0.322302846;11;low;3
2.994116627;-2.16034428;11;low;3
4.613558854;-4.107899175;11;low;3
4.292983223;-2.875822993;11;low;3
2.152616238;-2.106142086;11;low;3
2.440328863;-2.856660461;11;low;3
2.656626152;-2.645419031;11;low;3
0.088286249;-0.99572464;11;low;3
-1.116908168;-1.55659568;11;low;3
-0.570748964;-1.708008517;11;low;3
-0.565342646;-0.78814991;11;low;3
-1.436970207;-0.620067561;11;low;3
-1.687354613;-0.71763174;11;low;3
-1.507612857;-0.236480039;11;low;3
-1.583062343;0.586974619;11;low;3
-1.345006034;-0.899919612;11;low;3
-1.44912052;0.130106411;11;low;3
-1.452944214;0.043759393;11;low;3
-0.839074802;-0.055219354;11;low;3
-0.512397933;0.535615799;11;low;3
-1.584675874;0.211980605;11;low;3
-1.227160613;0.372887618;11;low;3
-1.338891746;1.037341243;11;low;3
-0.889525579;0.586634583;11;low;3
-0.839351625;0.749028534;11;low;3
-1.557957603;0.551491618;11;low;3
-0.446747165;0.174374157;11;low;3
-1.336726316;0.657924102;11;low;3
-1.437451155;0.499002514;11;low;3
-1.091352457;0.788128538;11;low;3
-1.482340165;0.551454338;11;low;3
-0.624470674;0.409782127;11;low;3
-1.055144909;0.362360747;11;low;3
-0.108357823;-0.243188804;11;low;3
-0.646425562;-0.286742808;11;low;3
-0.090721558;0.243018552;11;low;3
-0.253265626;0.052059195;11;low;3
-0.438207359;0.251482113;11;low;3
-0.281794026;-0.128564561;11;low;3
-0.830074916;0.325142524;11;low;3
-0.183484799;-0.586944043;11;low;3
-0.66534506;0.067021992;11;low;3
0.000870545;-0.357791054;11;low;3
-1.477844017;-0.52708422;11;low;3
-1.116170779;-0.166910953;11;low;3
-1.577087304;-0.334998453;11;low;3
-1.119302565;0.043941934;11;low;3
-1.304251163;-0.612552796;11;low;3
-1.378355105;-0.747340641;11;low;3
-0.708227848;-1.38519428;11;low;3
-0.693030942;-0.359317556;11;low;3
-0.246020179;0.357491431;11;low;3
-0.547067632;-0.690946358;11;low;3
0.154664076;0.215925754;11;low;3
-0.318220526;0.125248415;11;low;3
-0.196051559;0.379119762;11;low;3
-0.008983282;0.461389145;11;low;3
-0.27123586;0.414698931;11;low;3
-0.836911317;0.42447196;11;low;3
-0.60676711;0.488432938;11;low;3
-0.650764051;0.549643372;11;low;3
-1.066471946;-0.616578925;11;low;3
-1.348519945;-0.211638535;11;low;3
-1.215107943;-0.384457527;11;low;3
-1.047362203;0.131535556;11;low;3
-1.232469942;-0.195212224;11;low;3
-0.460688358;0.801206649;11;low;3
-0.878122917;0.290865155;11;low;3
-0.110590501;-0.764170315;11;low;3
-0.163905311;-0.077323895;11;low;3
-0.345156461;-0.717469156;11;low;3
-0.276759011;-0.916687537;11;low;3
-0.95333831;-0.804025144;11;low;3
-0.642540299;-0.577091711;11;low;3
-0.285757843;-0.142059031;11;low;3
-0.627526351;-0.288566997;11;low;3
-1.425776841;-0.449305738;11;low;3
-1.739723514;-0.256902527;11;low;3
-0.890040933;-0.137092445;11;low;3
-1.728238521;0.077634132;11;low;3
-1.698649295;-0.750944823;11;low;3
-1.045598969;-0.885650688;11;low;3
-1.906447923;-0.080147117;11;low;3
-1.368398014;-0.519491256;11;low;3
-0.332060288;-0.827514247;11;low;3
-0.524410804;-0.267112083;11;low;3
-0.584646662;0.242649372;11;low;3
0.04538856;-0.388509617;11;low;3
-0.120136622;0.268791326;11;low;3
-0.177215429;0.030630609;11;low;3
-0.575059146;0.39089135;11;low;3
1.003595415;1.451229223;11;low;3
3.123199793;4.236734164;11;low;3
3.38959947;4.416939381;11;low;3
1.18235257;3.701698341;11;low;3
1.500572948;2.78408242;11;low;3
1.864201214;2.964435365;11;low;3
0.264057332;1.505957137;11;low;3
-1.021081479;-0.183668651;11;low;3
-0.700208609;-0.483603015;11;low;3
-1.10306586;-0.264862524;11;high;3
-1.052004663;-0.39830374;11;high;3
-1.761708442;-1.857476044;11;high;3
6.31729343;-2.134743894;11;high;3
8.474839394;-1.62126082;11;high;3
2.041936097;3.353002767;18;low;4
2.362187166;2.989693127;18;low;4
1.945958161;2.426756522;18;low;4
0.030298145;0.319487882;18;low;4
-0.537823286;-0.365718741;18;low;4
-1.051776318;-0.078333218;18;low;4
-0.337230114;-0.734142061;18;low;4
-0.355661863;0.117291264;18;low;4
-0.608559464;0.088502988;18;low;4
-0.878850739;0.32654615;18;low;4
-0.261832659;0.035416975;18;low;4
-0.889071325;-0.433015436;18;low;4
-0.594744135;0.603481548;18;low;4
-0.81688084;-0.051249881;18;low;4
-0.995771095;0.08507218;18;low;4
0.192473624;0.503581815;18;low;4
-0.26362496;0.139831911;18;low;4
-0.507841139;0.112702517;18;low;4
0.016607936;0.141932273;18;low;4
0.271334845;0.180645493;18;low;4
-0.441024168;0.398893443;18;low;4
0.152509236;-0.287142727;18;low;4
-0.260089738;0.286082809;18;low;4
-0.487603001;0.603632661;18;low;4
0.259571327;1.016146721;18;low;4
-0.057331171;0.520424247;18;high;4
-0.082003504;0.54959586;18;high;4
0.091955584;-1.493703608;18;high;4
0.11890068;-1.186692557;18;high;4
-0.675920759;-1.07204578;18;high;4
-1.003480695;-1.564442235;9;low;3
-1.37241342;-0.991749689;9;low;3
-0.695771791;-1.46375101;9;low;3
-0.624803796;-0.951585349;9;low;3
-0.51646969;-0.310743922;9;low;3
-0.887015461;-0.371574411;9;low;3
-1.166918336;-0.319944961;9;low;3
-1.240427406;-0.438747709;9;low;3
-1.754451066;-0.218891821;9;low;3
0.440057041;0.302146141;9;low;3
0.958470533;1.05365305;9;low;3
0.433636134;0.243025031;9;low;3
1.397346608;-0.059748087;9;low;3
0.497577238;0.260821398;9;low;3
-0.087384528;0.164448603;9;low;3
0.365047103;-0.99489865;9;low;3
-0.670427084;-0.279976183;9;low;3
-0.724880879;-0.011710526;9;low;3
0.04266361;-0.121489014;9;low;3
0.171397154;0.286028296;9;low;3
-0.697059121;0.486886278;9;low;3
-0.786101666;0.351986874;9;low;3
-1.36675217;-0.057181808;9;low;3
-0.4711999;0.382030869;9;low;3
-0.89594759;-0.042814399;9;low;3
-1.301537235;0.33532609;9;high;3
-1.716803643;0.273740519;9;high;3
-0.658653995;-1.014235371;9;high;3
-0.93593069;-1.935425854;9;high;3
-0.298119377;-1.680040003;9;high;3
0.219910995;-0.6580982;9;low;3
0.075806717;-0.854217629;9;low;3
-0.869123606;-0.359328274;9;low;3
-0.737636735;-0.32673886;9;low;3
-1.222980581;-0.2783374;9;low;3
-1.108875387;-0.054383632;9;low;3
-1.550766186;0.008100999;9;low;3
-1.780458886;-0.226153813;9;low;3
-1.243340611;0.555671593;9;low;3
-1.229807145;0.837594432;9;low;3
-1.067160749;0.894225693;9;low;3
-0.605853584;0.329582348;9;low;3
-0.311927068;0.392671873;9;low;3
-0.446274183;-0.124054997;9;low;3
-0.641991434;0.085513625;9;low;3
-0.766119153;0.264061235;9;low;3
-0.958991513;-0.588487208;9;low;3
-1.326098894;-1.103580802;9;low;3
-0.627426977;-2.621514764;9;low;3
-0.772735889;-1.898451772;9;low;3
-0.297202469;-1.442031134;9;low;3
-0.937969347;-1.086881165;9;low;3
-1.298934219;-1.526133264;9;low;3
-0.475076164;0.284857721;9;low;3
-1.066158173;0.378585336;9;low;3
-0.780082944;0.098200938;9;high;3
-1.618385068;-0.299861867;9;high;3
-1.139085306;0.496143209;9;high;3
3.731471697;-1.373999957;9;high;3
4.584636711;-3.71271343;9;high;3
3.652379857;-2.47683927;16;low;1
4.921455908;-1.177658224;16;low;1
4.376063203;-1.386620327;16;low;1
1.766817161;1.00993763;16;low;1
4.268178988;-1.881980556;16;low;1
6.277901875;-2.741265796;16;low;1
5.171858063;-2.814526865;16;low;1
2.416294255;-2.428709964;16;low;1
5.138441624;1.372005444;16;low;1
5.824388239;4.020244703;16;low;1
3.28550561;3.531017217;16;low;1
1.372504865;3.035285164;16;low;1
