a1;a2;a3;a4;failure
5.013290093;4.557886225;4.146599629;4.726701394;1
5.228551764;4.8787281;4.350271898;5.215840905;1
4.947882365;4.263388171;4.07198591;4.719536267;1
5.681015691;5.101099591;4.445690104;5.335302215;1
5.238158354;4.141782861;3.800413947;4.593199143;1
5.113808039;4.448899262;4.031141879;4.759568004;1
5.077917933;4.784737951;4.159943427;4.486242227;1
5.121941896;4.515222421;3.871806564;4.175835698;1
4.905670549;4.334466572;4.026321445;4.801168108;1
5.159712197;4.384407894;4.195298575;4.701452419;1
4.912745041;4.784413272;4.069655403;5.173796992;1
4.873872102;4.259111121;3.996967463;4.890631567;1
4.742373505;4.377149491;4.006136723;5.082586984;1
5.520501545;4.982622805;4.194261159;5.359995583;1
4.898175025;4.438289827;4.053387116;4.750459734;1
4.701155349;4.357481549;4.035562106;4.678480391;1
4.895209925;4.394809555;3.996475519;5.001513496;1
4.860735783;4.356005393;3.91807597;4.673270171;1
4.712790583;4.484511777;3.862181334;4.259148135;1
5.101246913;5.003319526;4.33623671;5.182928376;1
5.175926752;4.578637184;4.338750049;5.029237898;1
6.070328935;4.903774074;4.128136081;5.219916032;1
4.981951452;4.437202052;4.095275968;4.942752952;1
5.252536633;5.212101991;4.395119137;5.051392167;1
5.747847645;4.841646464;4.445940549;4.996440065;1
4.766179413;4.618542048;4.244368978;5.391932822;1
4.755106778;4.470872291;4.112166736;4.55463124;1
4.51725003;4.630091453;3.907993605;4.586601185;1
4.754981978;4.487399255;3.943479972;4.648587309;1
5.099370546;4.299630299;3.904274935;4.953705198;1
5.190618011;4.617562742;3.956800227;4.79231304;1
5.115978376;4.662694958;4.15435498;4.831637942;1
4.722515555;4.587986446;4.281130991;4.852746273;1
4.855045538;4.463821169;4.1864087;5.101890139;1
5.514477673;4.568460249;4.169279711;5.548647695;1
5.028246759;4.284033725;3.78686674;4.39850988;1
5.397057022;5.039592796;4.346224504;5.369468999;1
5.139021202;4.480813604;4.227492324;5.132456631;1
5.57297212;5.267530206;4.311137654;5.318704761;1
5.133725252;4.363199729;3.926980648;4.782792843;1
5.169817003;4.830675213;4.564613737;5.130866574;1
4.727692906;4.514396103;3.916595813;4.455851837;1
5.255931636;4.942901852;4.198463133;5.270362025;1
4.861432999;4.292075806;3.905163322;4.549268307;1
5.285662286;4.654125397;4.122414761;5.055621315;1
4.842998861;4.31058052;3.711311623;4.915363743;1
5.023886113;4.056474214;3.901456239;4.827929109;1
5.501190481;4.929896682;4.315956173;5.289003746;1
5.080013878;4.691760357;3.964570731;4.83497304;1
5.009022539;4.489676637;4.136175131;5.043245391;1
5.030178712;4.717977674;4.225741121;5.179277844;1
4.93423377;4.822673729;3.972173094;4.905101509;1
5.310493129;4.608299032;4.112672854;4.761826364;1
4.707099281;4.677827213;4.206642237;5.049075523;1
5.301258657;4.547346782;4.296003468;5.09178209;1
5.441234342;5.008732801;4.162033074;5.63406432;1
5.278723291;4.460811304;4.16452171;5.08582861;1
4.623931484;4.41765268;3.945720468;4.609593607;1
4.993034355;4.482539207;3.926393876;4.689247034;1
4.822869219;4.557094003;4.035815744;4.810370143;1
4.682005037;4.238578052;4.050337016;4.839347119;1
4.683333431;4.175879726;3.982509;4.251586855;1
5.313707473;4.687040606;3.998907807;5.167498081;1
5.378921683;4.501168567;4.335447364;4.792374169;1
5.127602046;4.434766946;4.133465817;5.190716205;1
5.352533394;5.035824173;4.373889815;4.889281662;1
4.847859621;4.705760316;4.273367411;4.790456757;1
4.578425949;4.645439984;4.226099232;5.036162378;1
4.868087788;4.646599195;4.12068236;4.941311759;1
5.48880559;5.00039335;4.35869836;4.876431615;1
4.832043625;4.78109132;3.962138118;4.777283449;1
5.114638799;4.772359396;4.211206646;5.346498361;1
5.412327335;4.983808696;4.325932875;5.185475315;1
4.837964353;4.534308502;3.933595412;4.872039053;1
5.000979528;4.328994942;3.775889975;4.643681425;1
5.305172785;4.784553692;4.385538704;4.607499185;1
5.212716845;4.568469579;3.889911734;4.489697113;1
4.969704985;4.63429201;4.124498452;4.835202765;1
5.441578152;4.806928736;4.318122146;4.845763074;1
5.070960273;4.997067915;4.217336858;5.424938324;1
5.160150339;4.324598859;4.092164241;5.048122331;1
5.004412691;4.601828852;4.185826241;5.226792175;1
5.012244945;4.691159205;4.317316107;5.074308323;1
4.93321164;4.397316496;4.215255786;4.92774801;1
5.303071702;4.631382458;4.121868083;4.580089654;1
5.076897646;4.845306758;4.144095432;4.792987615;1
5.566748553;4.793796544;4.413872682;4.962168998;1
5.176581278;4.627400096;3.961665354;5.024716077;1
5.295962836;4.737571427;3.865319065;4.563316622;1
4.745671599;4.490747283;3.873146487;4.68803838;1
5.037830417;5.191264109;4.205037001;4.903153467;1
5.450090098;4.859322383;3.949097455;4.402490853;1
5.586193829;4.976397934;4.449589443;5.151413756;1
5.361359379;4.620546915;4.373376261;4.765477892;1
5.424063303;4.913075337;4.169086064;5.020589519;1
5.258273804;4.492223879;4.259262147;5.1360409;1
5.575640494;4.715167901;4.559753876;5.049987019;1
5.67087154;4.705104357;4.167886841;4.779599203;1
5.401749127;4.668700555;4.358169951;4.694869833;1
5.69894857;4.515011902;4.127001425;4.576215281;1
4.973488037;4.339446476;3.970713912;5.13190767;1
5.190241577;4.519377041;4.013018521;4.847369044;1
5.114421434;4.687012346;4.254335384;4.864071944;1
5.227301257;4.608841654;4.178507623;5.495931953;1
4.96386162;4.161528802;4.363701916;4.973172871;1
5.731425412;4.873458509;4.110712042;5.107854684;1
4.898250771;4.26654502;4.025201096;5.084032552;1
5.611744174;5.203897725;4.387236822;5.060454761;1
5.772326595;4.746207647;4.035942413;4.765405455;1
5.163445974;4.441326579;4.064524571;4.537839907;1
5.317216442;4.450828716;4.074191617;4.849821474;1
4.880211626;4.723093944;3.924151918;4.737181957;1
5.246734939;4.621727982;3.921747388;4.509303173;1
5.343149754;4.421879523;4.244419878;5.090841649;1
5.096316736;4.390259682;3.811275703;4.544957642;1
5.26987448;4.87493512;4.164902455;4.682406838;1
4.890286418;4.539179549;4.208409006;4.88729938;1
4.902948751;4.548377011;4.061950292;4.641591307;1
5.676920633;4.833649429;4.207579026;4.953756041;1
5.178846331;4.627274155;4.217129859;4.297583194;1
5.864841287;5.257890975;4.483446827;5.230313771;1
4.840288334;4.388483705;4.232863251;4.831453092;1
5.324432172;4.963478118;4.134746059;4.957972626;1
5.64733263;4.527267638;4.120649241;4.871213091;1
5.387875987;4.624075515;4.439863849;4.789799145;1
5.084360042;4.555199205;4.119242541;4.707145339;1
5.550200692;4.97021157;4.331597779;5.286223812;1
4.768631475;4.386375525;3.956599744;4.423043805;1
4.853243352;4.73747943;3.805386963;4.591885516;1
4.922394764;4.717575824;3.800853336;4.720649767;1
5.412712183;4.369739591;4.054646654;4.775537608;1
5.383714913;4.868042571;4.224795015;4.999696158;1
5.25919643;4.834540022;4.013832923;4.884728689;1
5.447756832;4.840262592;4.160985628;4.561904512;1
5.124554824;4.503037991;4.082297428;4.646301529;1
5.1369765;4.459527732;4.166584456;5.176045167;1
5.219510902;4.558966628;4.028672011;4.558322764;1
5.558068728;4.918158676;4.412057329;5.446776912;1
4.858434768;4.572468443;4.024999642;4.873443329;1
5.371741131;4.9111259;4.236183173;5.306835977;1
5.271889236;4.38391982;3.98181975;4.741537901;1
5.332474413;4.477023943;4.203975881;5.104117759;1
5.675051619;4.969091312;4.365320778;4.849981087;1
5.512822783;4.751238573;4.002392708;4.96377883;1
5.434625991;4.715811631;4.170292075;4.889032529;1
5.267696083;4.297527699;3.732441895;4.281297871;1
5.098471185;4.89740535;3.820002648;4.963924539;1
5.156434846;4.171895248;4.026274439;4.88931652;1
5.665110436;4.823884885;4.45565624;5.387084227;1
5.44724403;4.958137519;4.132350406;5.072941638;1
5.207296415;4.797620257;4.429986327;5.176729029;1
5.084169676;4.744851276;4.154533663;4.999570529;1
4.873904747;4.614765549;3.923734101;5.071218466;1
5.445062834;4.685582519;4.266634481;4.962006042;1
5.345257308;4.877727713;4.07690542;4.823186102;1
5.486176468;4.959188605;4.118951716;4.988642407;1
5.146300423;4.97178932;4.28853296;4.960544441;1
5.620905213;4.777455002;3.956239303;4.672057471;1
4.996937864;4.557996381;4.085550623;4.791630595;1
5.564754547;5.1217298;4.402275241;4.833925958;1
4.832967798;4.338400204;3.938953671;4.450485529;1
5.429105509;4.81331917;4.333808291;5.339625571;1
5.083488891;4.474511511;4.18800153;4.461300108;1
5.37722431;5.094329877;4.258943013;5.22189262;1
5.079233566;4.353837927;4.26960062;4.987582796;1
5.40809631;4.819565475;4.264301582;5.475289725;1
5.16564784;4.868537727;3.986888852;4.860027717;1
5.028229314;4.817179642;4.129913315;4.807725437;1
4.993260515;4.581813493;3.967854484;4.683925142;1
5.396942508;4.896822684;4.094031108;4.688943552;1
5.651722688;5.118648528;4.349364199;5.078016259;1
5.037233345;4.567110975;3.95933742;4.405376365;1
5.458649392;4.880958839;4.519391206;5.866409223;1
4.770063892;4.118281239;4.174560364;5.076326684;1
5.696743817;4.956486115;4.114401125;5.214725986;1
4.95113903;4.173111506;3.907158403;4.924781806;1
5.816108678;5.196778492;4.301022326;5.04791794;1
4.957698953;4.430754785;3.772040309;4.529697802;1
5.062604301;4.689383135;4.103449935;5.106052102;1
5.023121335;4.488963089;3.955062695;4.599989302;1
5.37719871;4.936519646;4.216695465;4.979128454;1
5.331591525;4.608357933;4.167753368;4.979052462;1
5.33667126;4.614854752;4.459103523;5.028067676;1
5.253638695;5.041018464;4.136057903;4.957541461;1
5.672900546;4.992985488;4.254049603;5.352494741;1
5.131390679;4.657984224;4.168228219;4.899434517;1
5.10964886;4.62988713;4.214235791;4.960191334;1
5.452642104;5.578276771;4.267040874;5.121855483;1
5.280751934;4.495498958;4.394475946;5.017718955;1
5.474575491;5.201593209;4.309125991;4.990165111;1
5.304520342;5.176975009;4.446127857;5.485081027;1
5.779476521;5.067068452;4.77469103;5.057254798;1
5.040667281;4.839740305;4.135459974;4.998914266;1
5.347808581;4.824568436;4.402522217;5.579926089;1
5.437612552;4.768583129;4.353521385;4.693958184;1
5.546488209;4.909816288;4.492108907;5.447793632;1
5.120705131;4.683915638;4.101664402;4.761321594;1
5.608618543;5.133310238;4.591584904;5.202903162;1
5.955085938;5.27102926;4.154645461;5.124521343;1
5.085308287;4.831298133;4.17739074;4.891815329;1
5.742959762;5.467831423;4.577828404;5.38919274;1
5.116020378;4.764276634;4.199632152;5.486073518;1
5.701914478;4.86970581;4.293839962;5.141818881;1
5.614973775;5.011649386;4.185508821;4.882348897;1
5.287328426;4.891787142;4.156644501;4.838358835;1
5.112581116;4.575814622;4.179087968;4.973966847;1
5.120555279;4.612100445;4.263994392;5.136888837;1
5.803457867;5.229067401;4.125819974;4.972601391;1
5.173590912;4.788827147;4.134934328;4.98098417;1
5.584511469;5.114449792;4.311511991;4.889988794;1
4.887378593;4.742332669;4.047529972;5.310565844;1
5.080809849;4.767614136;4.178300206;4.930638701;1
4.952894289;4.580488181;3.966108752;5.026867992;1
5.024403881;4.893586903;3.970199521;5.363175149;1
5.391502674;4.622864718;4.266816286;5.14724819;1
5.787437903;5.208407277;3.87803689;4.759924273;1
5.158602896;4.587428609;4.073653769;4.813477068;1
5.66338448;5.178937671;4.497471424;4.989522682;1
5.173861153;4.870907526;4.041662435;4.750333405;1
5.036688017;4.832975674;4.105327417;4.719316752;1
5.322172087;4.598363563;4.04054893;4.579763918;1
5.593484609;5.19429256;4.405827565;5.143898122;1
5.633848235;4.99814526;4.398179482;5.091478236;1
5.640921729;4.762401867;4.443026275;5.429984838;1
6.158427531;5.020199394;4.155731301;4.8868919;1
5.197122925;4.874506383;4.424700676;5.240112209;1
5.127161011;4.828633914;4.285013803;5.082991342;1
4.981296375;4.815441857;4.13816306;5.396896452;1
6.224741985;5.317539314;4.863132706;5.559796167;1
4.71403447;4.644844904;4.316818563;4.697906847;1
5.486868958;5.014455885;4.721493364;5.80765186;1
5.139281809;4.758611749;4.621719886;5.192256295;1
5.938138992;5.381507896;4.495866329;5.326281446;1
5.323803177;4.414036061;4.041592056;5.007347634;1
4.824402333;4.832233913;4.340826779;4.923991622;1
5.315511412;5.190839219;4.19794018;4.904975237;1
5.019542073;4.709926495;4.271551088;5.605037583;1
4.933669192;4.822056405;4.306467311;5.044597245;1
5.429465119;5.028087789;4.387811921;5.211086447;1
5.252983341;5.201685874;4.188111856;5.292411163;1
5.118821327;4.403630901;4.589154194;5.29019352;1
5.370699452;5.095416642;4.271955631;5.295415976;1
4.947281712;4.696721512;3.998971025;5.009481706;1
5.289862003;4.892530216;4.353704195;4.832106304;1
4.487991163;4.420705183;3.822692863;4.68451585;1
5.264726452;4.761880577;4.266867717;5.277251178;1
4.713311493;4.547997389;4.276404499;4.874052272;1
5.377561318;4.943018039;4.302232559;4.976499953;1
5.090329028;4.797191524;4.31447498;4.799904339;1
5.605890776;5.210409189;4.385385958;5.386521883;1
5.528256388;5.225170373;4.203082709;4.912782778;1
5.436075536;4.830484767;4.129376992;4.671234892;1
5.336777833;5.036427093;4.118417858;4.597168963;1
5.656140822;4.798748956;3.99844334;4.347661393;1
5.057966303;4.624994107;4.135156843;4.664896606;1
5.451957341;4.615406597;4.030249275;4.472355475;1
5.625338544;5.428112656;4.283471179;4.782024683;1
4.685191312;4.389474282;4.25697112;4.658489588;1
5.431904804;5.097181289;4.35515764;5.176419257;1
5.949434708;5.061972785;4.301772114;5.123258037;1
5.537540763;5.006164381;4.658555695;4.871812308;1
4.739344274;4.838240093;4.101453249;4.837456041;1
5.357572919;4.961746273;4.434758089;5.341239927;1
5.308768701;4.790427958;4.188116841;4.641433574;1
5.453302947;4.579017488;4.037090382;4.676775096;1
5.188383468;4.54739626;3.9923678;4.697850768;1
5.811823107;5.3505288;4.446774175;5.158035661;1
5.290590523;4.959735065;4.15529463;5.354808535;1
5.098811127;4.596675081;4.266770245;4.847834802;1
6.017654886;5.454753795;4.583855645;5.242363759;1
5.194645495;5.13774842;4.322100947;5.410002256;1
5.550654784;4.823005117;4.805304885;6.180238781;1
5.335402294;4.88120996;4.521919051;5.356556888;1
5.540228041;5.108475112;4.721930855;5.517555567;1
4.799689795;4.631104818;4.108149778;4.935483228;1
5.181246137;4.83523074;4.432393966;5.3253586;1
5.287015521;4.874990089;4.022512247;5.05319425;1
5.131337327;5.335475325;4.339606164;4.766760815;1
5.200367312;4.882509121;4.25546529;4.851655567;1
4.840390232;5.091536615;4.291522293;5.681558728;1
5.571483306;4.965977496;4.579789421;5.315265072;1
5.16411836;4.857231826;4.298785313;4.867256857;1
5.739719541;4.78355854;4.524753339;5.604810494;1
4.724735108;4.328243239;4.216423006;4.998766912;1
5.928353515;5.151283711;4.177452912;5.06246269;1
4.978440652;4.4339873;3.946542419;4.72686201;1
5.200147997;5.145205627;4.191866364;4.771158375;1
5.304064001;4.780240007;4.087413951;4.315362915;1
4.745960402;4.839899593;4.327644565;4.932969559;1
5.172193271;4.870520553;4.287773028;4.637001513;1
5.478674772;4.890667576;4.083942569;4.850414176;1
5.25616193;4.881842796;4.162964477;4.978539623;1
5.131149127;4.93820794;4.360697831;5.392013454;1
5.1486191;4.921611485;4.309694146;5.506927136;1
5.502252442;5.457501484;4.64678495;5.276039442;1
5.277390864;5.00825178;4.349789225;5.719310444;1
5.062221075;4.574261578;4.122446508;5.333143739;1
5.370155102;5.162276802;4.392460572;4.94662574;1
4.659707409;4.855776743;3.985036652;5.187144436;1
5.092914898;4.852639991;4.364624482;5.854619273;1
4.892596493;5.075111847;4.262276319;5.02527473;1
5.182644639;5.193438596;4.485173697;5.494262528;1
4.915229327;5.058794534;4.475634897;5.721095824;1
5.105108357;5.379888522;4.557133935;6.014574484;1
5.415146558;5.174590227;4.157608484;5.163414822;1
5.103585923;4.864867511;4.162639305;4.643130923;1
4.877349999;4.671480429;3.913751829;4.703815447;1
5.054170476;4.319715449;3.794956084;4.784267579;1
4.790317022;4.409504874;3.790098661;4.66541452;1
4.814724028;4.486023455;3.872059913;4.360065942;1
5.166893011;4.983794429;4.129859077;5.26864699;1
4.946603097;4.69296544;4.27622723;5.030946591;1
5.677445902;5.663906427;4.059348283;4.927810202;1
5.304019325;4.774716452;4.100282384;5.079086197;1
5.390456653;5.066289965;4.26049393;5.198796985;1
5.617371939;5.32108051;4.00820274;4.784620105;1
5.515541008;4.603173744;4.09573516;4.954235935;1
5.46899197;4.905035633;4.154484228;4.768527733;1
5.711309717;5.046425157;4.343891925;5.180056156;1
5.141821842;5.192018625;4.366236507;4.958564069;1
5.664248905;5.091734926;4.605324947;5.401705781;1
5.400609202;5.128543524;4.087202141;4.783573179;1
5.013391667;4.991878542;4.094568669;4.939896552;1
5.731676788;5.187638923;4.427565834;4.944544906;1
4.828152957;4.605490922;4.003397151;5.602918703;1
5.52186297;5.002251605;4.132397648;5.180846988;1
5.024897136;4.667348553;4.053317363;4.602339759;1
5.482929578;4.868628905;4.302197089;5.401328596;1
5.079056962;5.035024392;4.218249883;5.095969078;1
5.710294578;5.518952075;4.591421106;5.572849315;1
5.183359883;5.251607992;4.375318325;5.597750728;1
5.390538617;5.13083204;4.435378029;5.261855025;1
5.028944804;5.356422815;4.416302329;5.423319493;1
5.452270755;5.704042578;4.567371738;6.27612738;1
5.433566272;4.909889619;4.710035532;5.583728969;1
5.098256438;4.964768724;4.399106716;5.365893103;1
5.395501536;5.262113514;4.366136957;5.30472776;1
4.896611353;4.196980505;4.238641939;4.814681336;1
5.764715626;5.064138443;4.218525195;5.168215896;1
5.030994345;5.092937123;4.114363167;4.973164121;1
5.450955164;5.196026423;4.563747991;5.041441097;1
5.184187394;5.208305821;4.116886097;5.497447229;1
5.17909643;5.078697523;4.500860121;5.638716592;1
5.083235839;4.843763743;4.343002014;4.914190096;1
5.396078763;4.927640714;4.232599218;5.582172608;1
4.854528802;4.534585239;4.123577347;5.156472367;1
5.179773403;5.349177157;4.107576595;5.22342923;1
5.290360271;4.695586182;3.714568634;4.818944227;1
5.456808388;5.313912657;4.218801503;5.20058314;1
5.081797457;4.844855469;3.853748334;4.640342489;1
5.769843143;4.842914921;4.119824773;4.495408952;1
5.218734747;4.788639137;4.077828495;4.692162351;1
5.212013543;4.539111186;4.125476638;4.665494775;1
5.665172642;5.453274811;4.315270885;5.485315984;1
4.800560218;4.622579568;4.245736931;4.966346619;1
6.005608312;5.257488408;4.33013377;5.767190119;1
5.520838056;4.953800099;4.008311271;5.039108578;1
5.440704037;5.101303769;4.304912798;5.029119283;1
5.209772604;4.847325758;3.958446393;4.857940101;1
5.49677895;4.836861612;4.185244089;5.47514052;1
5.391212485;5.037463046;4.153538103;4.912713034;1
5.704329506;5.006320634;4.117039848;4.821270777;1
4.96458034;4.751358083;3.96770255;5.033975976;1
5.11113292;4.845657585;4.36860508;5.202017324;1
5.465908957;5.186792185;3.999665124;5.231642868;1
5.159963646;4.541638483;4.204634426;5.384617513;1
5.585093511;5.195609716;4.497667122;5.287044675;1
4.992944596;5.39666673;4.139367303;5.229926822;1
5.38282709;5.205891226;4.571271508;5.613416676;1
5.05572382;5.066356671;4.623179517;5.34529573;1
5.251270068;5.087170616;4.504869877;5.597663565;1
5.296928558;4.876398142;4.326440218;5.264475331;1
5.221355715;5.034620074;4.589446418;5.626373511;1
5.483886557;5.022177906;4.135689562;5.220101664;1
5.525272086;5.154055316;4.361235286;5.081735115;1
5.200181057;4.80097459;4.374631108;4.981448708;1
4.914748374;4.568700547;4.025671543;5.142067209;1
5.790643639;5.548704716;4.586863111;5.556668286;1
4.910314351;4.770339046;4.224211148;4.749226883;1
5.771729059;5.326796659;4.479522978;5.815128547;1
5.166583079;5.258031942;4.470154169;5.604827795;1
5.755771663;5.712388768;4.443059059;5.511197523;1
5.096004813;5.004536257;4.083154027;5.679306083;1
5.486242187;5.028863148;4.372476678;5.174876246;1
4.950256066;5.064097189;4.021370473;4.85684897;1
5.217159023;4.801620776;4.067868468;5.772037514;1
4.992456453;4.369402415;3.867955089;4.631965169;1
5.058757004;4.342837706;3.79284222;4.91105632;1
4.975721082;5.259213912;3.981307661;5.292629081;1
4.772700085;4.407862208;4.144860283;4.948027718;1
5.263276117;5.172029281;4.076901975;5.319231979;1
5.07808883;4.971859579;3.868594542;4.873510869;1
5.269117696;5.057931755;4.166866149;5.026991474;1
4.597010065;4.576744788;3.743259593;4.538569256;1
5.103344146;4.857237281;4.164714667;5.288769559;1
5.485759338;4.998179961;4.260210943;5.05887956;1
5.21438312;4.913731639;4.279562129;5.780846994;1
