principal component 1;principal component 2;age;Risk;model
2.09952365;-3.549083724;11;low;3
-2.665200562;-0.075018981;11;low;3
-6.037876775;-1.627076631;11;low;3
-12.18696956;-1.200147913;11;low;3
8.305558914;-8.491976247;11;low;3
-15.74602708;3.273694089;11;high;3
-12.54380452;0.149188021;11;high;3
48.1783575;-13.72847701;11;high;3
90.27131458;-11.4024933;11;high;3
49.83655084;17.62518015;11;high;3
-6.401553524;-5.637253106;18;low;4
19.97553093;-11.05892498;18;low;4
13.76556734;-3.971363295;18;low;4
4.526088095;2.339112062;18;low;4
10.28894827;0.310545643;18;low;4
-2.108099415;7.89157493;18;low;4
-3.026815534;0.622296406;18;low;4
-12.97301047;1.980158661;18;low;4
-9.390760985;-2.355845957;18;low;4
-20.27725938;-1.971246491;18;low;4
-4.354353468;-8.16934277;18;low;4
-5.401495048;-7.292928405;18;low;4
6.413338082;-8.700632974;18;low;4
-4.970166163;-1.321025449;18;low;4
-7.376008732;-1.322529903;18;low;4
-10.99849856;0.378901394;18;low;4
0.030580489;-5.178470843;18;low;4
-8.63411703;-5.206749537;18;low;4
0.99767227;-8.058769778;18;low;4
3.116755502;-6.536690117;18;low;4
-18.48168453;6.881037872;18;low;4
-6.530660905;-1.706450394;18;low;4
-12.73865513;2.069189024;18;low;4
-16.73111704;0.363983389;18;low;4
-16.27014168;-6.322655558;18;low;4
2.368005722;-10.36387208;18;high;4
-0.146179272;-6.791599731;18;high;4
53.89117696;-14.14319827;18;high;4
72.94892715;-6.817536945;18;high;4
38.03547949;16.23384882;18;high;4
18.96589962;44.80133549;9;low;3
19.01597893;43.49239603;9;low;3
31.6205576;24.09198483;9;low;3
19.14691305;-1.819561754;9;low;3
1.124251528;1.739679949;9;low;3
-10.39334708;9.017268877;9;low;3
-6.098285987;5.507683291;9;low;3
3.910138166;-3.220476494;9;low;3
-9.273916608;-2.728916059;9;low;3
4.447700672;-8.122543584;9;low;3
7.451163459;-6.909817434;9;low;3
-15.19974334;7.606410517;9;low;3
-5.082765507;-0.048699769;9;low;3
-4.518434345;0.478889165;9;low;3
-3.384386008;-3.054421244;9;low;3
-4.580172215;-6.433507348;9;low;3
-14.5979186;-1.814334396;9;low;3
-15.67545477;-1.791270877;9;low;3
-6.626014154;-6.117288893;9;low;3
-10.69678887;-5.551277191;9;low;3
-4.859519628;-8.325557937;9;low;3
-7.533374594;-6.309463476;9;low;3
-5.551575806;-6.969955139;9;low;3
6.794233761;-9.352973626;9;low;3
-8.723579488;0.249835976;9;low;3
-11.56278098;0.918254369;9;high;3
-3.643133185;-3.708360601;9;high;3
60.03607281;-14.76493542;9;high;3
75.89416441;-6.478736034;9;high;3
43.56493328;16.88083096;9;high;3
38.39055482;16.26764995;9;low;3
19.57431466;25.83176646;9;low;3
10.75696532;18.64584821;9;low;3
1.846839479;5.601907418;9;low;3
5.548339747;0.248238703;9;low;3
-8.165635259;-1.301161036;9;low;3
0.030338474;-6.351668421;9;low;3
6.149262991;-7.561706506;9;low;3
-19.3118088;9.291762916;9;low;3
2.793968448;-4.34273677;9;low;3
-10.2293429;3.235812396;9;low;3
-2.675824698;-1.99397213;9;low;3
-8.498453631;-3.124198832;9;low;3
-3.909592381;-6.029943675;9;low;3
-1.348764382;-7.571199223;9;low;3
-17.93644982;2.407316784;9;low;3
9.24227712;-8.45344775;9;low;3
25.85498429;-8.419621853;9;low;3
94.35403793;-15.66304744;9;low;3
59.46770201;12.18743892;9;low;3
25.12430095;31.65742996;9;low;3
21.2489565;33.77447414;9;low;3
2.926094677;43.05939495;9;low;3
-2.306801137;13.80255651;9;low;3
-11.69516004;-1.033068436;9;low;3
-7.061470064;-6.391421013;9;high;3
19.30934473;-12.15601519;9;high;3
2.517324633;-0.078506249;9;high;3
-10.7782375;8.154963128;9;high;3
5.732924801;-0.259051595;9;high;3
-10.10177396;0.073693036;16;low;1
0.662467479;-6.554156429;16;low;1
8.40453881;-8.13267808;16;low;1
4.203826294;-4.380381843;16;low;1
16.60944191;-7.157616636;16;low;1
7.769897261;-2.709860051;16;low;1
2.964752641;0.732569441;16;low;1
3.728633386;-1.379876702;16;low;1
-4.415969168;3.704452778;16;low;1
0.661773709;-4.79828957;16;low;1
-8.310229759;-2.430551115;16;low;1
2.536533512;-7.273993768;16;low;1
-0.269038365;-6.049225751;16;low;1
-6.32021861;-2.166875101;16;low;1
-13.12156652;1.713170484;16;low;1
-8.964821397;-0.831463416;16;low;1
1.977122601;-8.006343115;16;low;1
-19.6619179;3.285428844;16;low;1
-3.408592986;-5.993703242;16;low;1
-6.09648418;-2.856568389;16;low;1
-4.366149332;-3.711213437;16;low;1
7.384454151;-8.459426582;16;low;1
-18.48570822;6.652456562;16;low;1
-15.5904183;3.813475232;16;low;1
2.103980046;-4.562639508;16;low;1
-14.50802947;4.078852099;16;high;1
11.14027625;-10.13452466;16;high;1
45.28147783;-11.41693605;16;high;1
86.59283116;-11.33728486;16;high;1
46.07537019;17.25406747;16;high;1
3.408700469;-6.921091124;2;low;3
-7.129633406;-0.960085576;2;low;3
-10.18271159;-0.60155777;2;low;3
-10.96853504;-1.581803207;2;low;3
0.850164035;-7.179680518;2;low;3
3.08986664;-8.095561084;2;low;3
-6.218359957;-2.592869166;2;low;3
-15.76531105;4.462056421;2;low;3
-2.989482344;-3.136235469;2;low;3
-12.18264684;0.2150849;2;low;3
-18.58596115;0.008923088;2;low;3
-5.764196599;-7.758252279;2;low;3
-1.864758333;-7.456298628;2;low;3
-13.0386283;-1.765932869;2;low;3
-8.029429421;-4.028396816;2;low;3
-8.413204736;-4.22057208;2;low;3
-19.56609639;1.286599463;2;low;3
-2.916153862;-8.734713597;2;low;3
-1.630806092;-7.340713381;2;low;3
2.722457056;-6.194289239;2;low;3
11.46060546;-7.020565852;2;low;3
-14.06847374;8.458102508;2;low;3
4.234880736;-1.871514843;2;low;3
-12.00464368;5.839012212;2;low;3
-3.920948482;-0.053193857;2;low;3
3.263122148;-7.945015335;2;low;3
1.322347965;-4.90153429;2;low;3
3.237959576;-5.676775002;2;low;3
-0.329693628;-3.811688966;2;low;3
-15.2610892;7.255292064;2;low;3
-7.528952338;-0.362681641;2;low;3
-7.706890398;-1.516439902;2;low;3
-5.159208838;-6.299209684;2;low;3
-13.04416777;-4.521254443;2;low;3
-8.202782748;-7.241338828;2;low;3
-4.971102435;-7.941439793;2;low;3
-5.781102577;-6.876878013;2;low;3
2.142983842;-8.728435571;2;low;3
-2.933951357;-4.234479013;2;low;3
-11.44573227;0.722632373;2;low;3
-16.35023416;3.153147272;2;low;3
11.12359605;-8.339224273;2;low;3
-22.45702876;9.054578496;2;low;3
4.961462987;-4.821337516;2;low;3
4.844703547;-2.673134031;2;low;3
-15.13935641;10.51924725;2;low;3
-3.755829204;-1.974342074;2;low;3
-0.545428968;-2.840713521;2;low;3
-4.599249941;-3.026574568;2;low;3
-7.09860384;-3.614606151;2;low;3
-9.857959143;-4.456183408;2;low;3
-3.285908961;-7.481666029;2;low;3
-11.64290609;-2.747872908;2;low;3
-13.27088113;-3.67810718;2;low;3
3.183666827;-9.095820842;2;low;3
-15.01260707;1.387228858;2;low;3
-8.33025711;-3.381157847;2;low;3
-14.54905331;-0.206489638;2;low;3
5.26423306;-7.463080948;2;low;3
-2.593943346;-5.559820517;2;low;3
-18.55379972;4.07334243;2;low;3
-9.276843991;-1.081429366;2;low;3
7.129763025;-6.30900838;2;low;3
-7.581365938;-1.301477073;2;low;3
16.01223347;-8.707194222;2;low;3
-5.195072427;3.281077038;2;low;3
1.821381646;0.081688202;2;low;3
-14.9202606;6.241943879;2;low;3
-4.847112335;1.360280737;2;low;3
-0.987402698;-7.354113223;2;low;3
3.654876066;-7.344121752;2;high;3
75.38029751;-16.62051206;2;high;3
149.3967925;-15.219028;2;high;3
102.8097205;22.24033347;2;high;3
77.00797666;39.2972744;2;high;3
-2.162932081;-4.358615652;12;low;2
-11.83766168;0.96369575;12;low;2
2.114305781;-8.650647316;12;low;2
40.67177922;-12.77510395;12;low;2
75.20240741;-10.63663876;12;low;2
42.70049116;12.76337119;12;low;2
16.81340629;27.54854626;12;low;2
4.173022162;35.0485672;12;low;2
14.32209018;22.31794108;12;low;2
-7.229134339;7.930094149;12;low;2
5.618342509;-8.659650653;12;low;2
-3.415030799;-3.268481128;12;low;2
-2.242718071;-3.84128849;12;low;2
-16.19269053;4.35475063;12;low;2
-11.21364107;1.51273397;12;low;2
8.505130296;-9.001020392;12;low;2
-8.525269221;-0.515594486;12;low;2
-6.100320232;-2.24105435;12;low;2
-6.357322925;-1.844427364;12;low;2
-12.28707082;1.447099665;12;low;2
-9.087948596;-7.727278407;12;low;2
-17.50984083;-1.570928717;12;low;2
-12.04606647;-6.433235622;12;low;2
-17.68114716;-4.251677078;12;low;2
9.852405684;-11.08864156;12;low;2
6.09688654;-4.829712494;12;low;2
4.670250503;-3.120543135;12;low;2
-5.500521626;3.0383823;12;low;2
-17.40529006;11.70066715;12;low;2
-3.961772459;-1.475229281;12;low;2
-13.48533267;0.42912954;12;low;2
-0.933793347;-8.584321042;12;low;2
6.077773302;-7.850795933;12;low;2
0.631476368;-4.476093111;12;low;2
-13.83957749;5.118481492;12;low;2
3.795322218;-4.279308688;12;low;2
-8.450886194;1.89124918;12;low;2
-3.225650406;-3.66777074;12;low;2
0.317978047;-5.512899749;12;low;2
-17.42801076;4.703272378;12;low;2
-17.61397507;0.094064294;12;high;2
-1.997179584;-6.397263034;12;high;2
-20.66393595;2.815271302;12;high;2
-15.58923247;-4.856985571;12;high;2
-23.09377455;0.16211898;12;high;2
7.451042535;39.64234056;14;low;4
13.76095329;35.70468222;14;low;4
17.8904478;23.85825869;14;low;4
-24.34112902;16.75919387;14;low;4
-1.63867976;-5.71537804;14;low;4
-4.151263621;-2.379614843;14;low;4
-5.396871622;-1.173675633;14;low;4
-7.447614273;-1.901113486;14;low;4
6.523552395;-9.167534514;14;low;4
1.044139291;-5.258748244;14;low;4
-26.33109594;13.65811627;14;low;4
-12.63610556;3.934546508;14;low;4
3.648879141;-3.191317956;14;low;4
8.633561263;-6.398684869;14;low;4
-3.373233635;-0.0613203;14;low;4
-2.048794929;-1.034862194;14;low;4
-6.824609418;-0.047034767;14;low;4
-5.847787438;-1.741244661;14;low;4
1.394840288;-8.879568633;14;low;4
-18.16821697;3.273238252;14;low;4
-7.009199987;-3.92909761;14;low;4
-5.260362627;-4.509832319;14;low;4
0.568387012;-5.893918581;14;low;4
4.243277142;-6.952647011;14;low;4
-10.8628226;1.339256014;14;low;4
3.222024027;-5.338315682;14;high;4
-22.03427295;10.19498212;14;high;4
58.09218262;-14.17395188;14;high;4
87.14134871;-9.138200393;14;high;4
35.52328565;25.66333994;14;high;4
98.12748757;8.740975726;14;low;4
52.82220644;29.15266957;14;low;4
35.80432274;41.61610121;14;low;4
15.4706458;40.48549026;14;low;4
15.21544046;27.48968975;14;low;4
-10.49294583;12.2753121;14;low;4
-6.563820384;-2.701437321;14;low;4
-7.998755041;-6.534394108;14;low;4
1.257842114;-8.212564758;14;low;4
-7.714714475;-3.725342154;14;low;4
-23.42871732;7.807616843;14;low;4
2.906608011;-5.575826668;14;low;4
-6.485808172;-0.325879531;14;low;4
18.55170877;-9.433722981;14;low;4
-0.421899468;2.713600224;14;low;4
6.470284056;-1.932771594;14;low;4
14.29748114;-3.595002544;14;low;4
2.386143257;2.50060111;14;low;4
-5.914922825;0.489196246;14;low;4
-6.357183513;1.292786462;14;low;4
10.41200715;-6.714424766;14;low;4
13.19542494;-7.738515723;14;low;4
-17.4951086;11.84869979;14;low;4
-2.198361186;2.781234745;14;low;4
17.42439021;-3.754868713;14;low;4
-7.844924863;7.314696978;14;high;4
-15.1222977;5.009861845;14;high;4
4.748096679;-4.136091059;14;high;4
-9.113344223;3.8957372;14;high;4
-25.1003032;5.155672684;14;high;4
10.88943566;-7.564215814;17;low;3
-13.47957697;6.597993904;17;low;3
-22.06733037;11.34621553;17;low;3
22.01915258;-8.309076494;17;low;3
-1.217815084;5.086898355;17;low;3
-0.699976315;1.871377706;17;low;3
-9.787454826;6.611994484;17;low;3
-1.332111017;2.640614912;17;low;3
-5.61712497;-7.117885585;17;low;3
-18.30085999;0.225399045;17;low;3
2.625441803;-8.916823975;17;low;3
4.812239354;-6.282261433;17;low;3
1.160324898;-3.255900013;17;low;3
1.688045036;-3.162268396;17;low;3
-9.197072378;2.438268997;17;low;3
4.397727323;-6.003415726;17;low;3
-8.238026097;0.104327362;17;low;3
-4.34155927;-3.555688811;17;low;3
65.67375675;-15.97135372;17;low;3
87.16736026;-6.390010198;17;low;3
24.35475277;31.1801413;17;low;3
6.563044413;41.3798393;17;low;3
34.50037109;25.76888378;17;low;3
4.775535901;28.77435855;17;low;3
-10.88524837;4.801044598;17;low;3
-6.963643186;0.591083919;17;high;3
54.73771745;-13.29719206;17;high;3
98.379706;-12.18635828;17;high;3
35.39856484;27.54834255;17;high;3
21.93762541;35.00778877;17;high;3
23.06594009;28.81381071;2;low;2
25.01523963;29.06596161;2;low;2
9.32092396;28.13482388;2;low;2
-1.301339677;8.15935392;2;low;2
-6.925929463;-1.901442953;2;low;2
-6.619986167;-4.900075525;2;low;2
-3.652482457;-8.800446466;2;low;2
4.844118475;-9.019949731;2;low;2
9.971289889;-7.547230057;2;low;2
-10.32546711;4.340188134;2;low;2
-16.14691266;8.447253307;2;low;2
20.44599189;-7.079896767;2;low;2
-0.185354603;3.36877844;2;low;2
2.757243972;-1.101577516;2;low;2
15.55076499;-3.481128675;2;low;2
0.839934145;3.257361332;2;low;2
-14.98481141;7.259507106;2;low;2
7.122647893;-3.751229919;2;low;2
-7.201281835;3.756505199;2;low;2
-3.700766017;-3.787610942;2;low;2
-2.726842948;-4.518158511;2;low;2
-6.449128501;-2.788980747;2;low;2
-10.30282525;-4.561169873;2;low;2
1.471901149;-8.371508528;2;low;2
-9.980469162;-1.961953333;2;low;2
-20.55199924;3.997821077;2;high;2
2.069481274;-6.983931259;2;high;2
52.34364408;-13.72443927;2;high;2
80.49249344;-8.970116403;2;high;2
25.38240666;26.13896566;2;high;2
-7.423515631;-0.13879376;2;low;2
2.982651321;-4.537506368;2;low;2
-11.89525652;2.693922413;2;low;2
-11.65937386;1.021246045;2;low;2
-15.34539868;-1.923597174;2;low;2
4.418534224;-9.064972922;2;low;2
1.441538795;-5.970512515;2;low;2
-24.17863455;9.164650357;2;low;2
-12.90676553;2.323065157;2;low;2
-11.68591916;2.168178132;2;low;2
-3.543582932;-6.52610234;2;low;2
-1.526513186;-7.953504675;2;low;2
8.328995675;-8.332330784;2;low;2
-3.29664679;-1.622463035;2;low;2
-4.04543984;-1.559790931;2;low;2
-4.319965545;-1.592330606;2;low;2
-14.59726984;4.033189095;2;low;2
-12.46819864;-3.522315304;2;low;2
-4.491399668;-7.877191209;2;low;2
-0.657877613;-7.850017683;2;low;2
-14.18297031;0.08154715;2;low;2
-13.92231143;-0.446837503;2;low;2
-2.634003734;-5.400129424;2;low;2
-1.121599846;-6.471075103;2;low;2
-23.21820186;4.565665562;2;low;2
-4.324617357;-4.873105602;2;low;2
-5.887005043;-2.921496864;2;low;2
-13.10018979;0.053816942;2;low;2
-10.71948799;-4.183870804;2;low;2
0.645116797;-8.503455395;2;low;2
-13.25914754;-2.200127215;2;low;2
-13.91036138;-2.532671199;2;low;2
-9.635837651;-4.537739094;2;low;2
-19.44512565;1.404003959;2;low;2
-11.18361848;-7.559607172;2;low;2
-11.19259671;-7.222623297;2;low;2
4.318531435;-9.839061829;2;low;2
-6.940894611;-2.552612057;2;low;2
6.652690079;-7.565002944;2;low;2
-7.782399714;0.998382895;2;low;2
-10.21570019;2.959594582;2;high;2
-15.42059795;2.057960123;2;high;2
-7.606618029;-2.616754572;2;high;2
6.230394961;-10.64596284;2;high;2
39.7632927;-12.15950961;2;high;2
35.85674589;21.43496519;17;low;4
-0.614820247;27.36012541;17;low;4
15.29230843;-4.022712031;17;low;4
-2.327550202;4.789610561;17;low;4
8.343868337;-0.085370904;17;low;4
3.780615675;-2.236173229;17;low;4
-11.723357;7.029816183;17;low;4
101.7030967;-19.99243694;17;low;4
94.338544;3.047415626;17;low;4
17.44491501;48.3074684;17;low;4
19.0154385;47.28544123;17;low;4
18.25958352;47.703809;17;low;4
2.694346673;26.87315781;17;low;4
-6.354850041;-9.308506623;17;low;4
1.225485816;-9.399891654;17;low;4
-11.90459673;-1.010721354;17;low;4
0.569427246;-6.550378555;17;low;4
-15.54768096;4.212747326;17;low;4
-12.79167803;0.760698434;17;low;4
-4.958229064;-6.764937675;17;low;4
-13.95248919;-0.876407119;17;low;4
11.55582634;-10.95818937;17;low;4
-2.55998386;-1.101696099;17;low;4
-1.757735651;-1.110115783;17;high;4
4.07450592;-3.344823263;17;high;4
47.17507061;-11.2114339;17;high;4
84.46016608;-11.27909581;17;high;4
36.75871614;19.57612523;17;high;4
1.532212962;-1.234679788;17;low;4
11.40281406;-2.752291046;17;low;4
12.69935766;-6.170523279;17;low;4
-1.148644058;2.932721755;17;low;4
-10.91952176;7.015198568;17;low;4
0.738789093;-0.576714262;17;low;4
-5.430449459;0.070991811;17;low;4
3.552695518;-8.257387302;17;low;4
-5.961512782;-2.725112058;17;low;4
-9.891961349;-0.944476801;17;low;4
-13.35482525;0.394230894;17;low;4
-15.09840121;0.30279392;17;low;4
-25.63405263;0.721039697;17;low;4
-8.662443399;-8.976263894;17;low;4
-11.55002517;-6.932789147;17;low;4
-2.888759893;-8.046367656;17;low;4
-6.942087783;-4.287830733;17;low;4
-2.838816683;-7.500069883;17;low;4
-5.578161111;-5.787418153;17;low;4
-7.518976983;-4.259109177;17;low;4
-1.408865425;-7.92717099;17;low;4
-14.40752402;0.325221739;17;low;4
4.909585572;-8.099754171;17;low;4
3.416636268;-5.746035903;17;low;4
2.537180671;-3.912908917;17;low;4
-27.8832672;16.40461474;17;low;4
-3.273774525;1.910585495;17;low;4
-4.103014815;0.123270672;17;low;4
-11.58173373;0.520638503;17;low;4
-11.59763839;-3.469136144;17;low;4
-13.55486141;-4.538829423;17;low;4
-11.62907619;-7.511623367;17;low;4
-7.733597365;-9.006082515;17;low;4
36.47041552;-13.36255671;17;low;4
87.07712772;-13.75106005;17;low;4
42.87174539;16.39775787;17;low;4
17.16983757;32.02916525;17;low;4
18.69060437;30.55389622;17;low;4
17.11643405;27.07283786;17;low;4
-0.193091081;3.705623125;17;low;4
-14.73149108;0.745910483;17;high;4
-4.57596998;-5.886469338;17;high;4
0.748180812;-7.390414265;17;high;4
-12.00387644;-0.972834908;17;high;4
-13.34727455;-0.700182315;17;high;4
-13.23870502;-6.107379055;2;low;1
-11.96372342;-6.698571309;2;low;1
-11.02836262;-7.116442953;2;low;1
-8.676932598;-8.583655892;2;low;1
-3.890495449;-8.884973244;2;low;1
-19.94349004;2.821545226;2;low;1
-10.55632418;-3.237209106;2;low;1
20.73697301;-11.00708848;2;low;1
4.092342581;0.747251252;2;low;1
-2.704080239;4.091307378;2;low;1
-7.306534771;6.187556314;2;low;1
-2.133960794;2.988198643;2;low;1
-19.27210653;2.135173866;2;low;1
-14.50622854;-3.801253885;2;low;1
-2.713277499;-8.992051653;2;low;1
-7.629113987;-4.834479519;2;low;1
3.272836189;-8.476892669;2;low;1
-14.98731261;3.355810078;2;low;1
-6.920582089;-1.687044879;2;low;1
-24.32602226;7.39692368;2;low;1
-1.106694231;-4.689015519;2;low;1
-15.8433636;-2.218634188;2;low;1
18.49891091;-10.65303258;2;low;1
-1.066572796;1.145740605;2;low;1
-19.47280932;11.86608387;2;low;1
7.659042207;-2.401751485;2;low;1
-2.436498181;4.140489598;2;low;1
3.997355671;-5.484244489;2;low;1
-10.58892816;3.178913374;2;low;1
-15.1495608;4.068598219;2;low;1
8.14445024;-7.975678221;2;low;1
-4.150850155;-1.344541685;2;low;1
-16.86310834;3.197737104;2;low;1
-4.795213555;-3.039272983;2;low;1
-13.29003322;2.920548562;2;low;1
-17.00866407;-2.138185917;2;low;1
-12.43723526;-6.84640614;2;low;1
-11.68619478;-6.60960414;2;low;1
-11.38215667;-8.037809484;2;low;1
-10.99865419;-7.054156055;2;low;1
-15.609575;-4.181515038;2;high;1
-29.8829712;6.628788885;2;high;1
7.359784835;-9.740272112;2;high;1
9.760788318;-6.435552502;2;high;1
20.66501124;-6.021592703;2;high;1
-1.857184734;-4.432846473;18;low;3
-12.73380222;1.836901783;18;low;3
-10.34840805;-4.765893494;18;low;3
1.806696512;-8.469984321;18;low;3
-9.945812555;-2.089613376;18;low;3
-9.115720786;-3.896197241;18;low;3
-3.843315928;-5.642996646;18;low;3
7.282920045;-8.095130892;18;low;3
-3.654593275;-3.632827601;18;low;3
-4.476961872;-2.779709711;18;low;3
-4.94795031;-2.057346094;18;low;3
5.146975486;-6.372640645;18;low;3
7.882131879;-7.895198985;18;low;3
6.290503874;-5.370449175;18;low;3
-1.928618037;0.312717834;18;low;3
-11.65933827;6.007227181;18;low;3
-3.26506565;0.306451598;18;low;3
-11.90361312;-0.276770119;18;low;3
-3.567157888;-8.511407287;18;low;3
-6.22008351;-5.417469695;18;low;3
-1.836246741;-7.502206385;18;low;3
0.923559093;-6.668458671;18;low;3
-0.162670905;-6.505167008;18;low;3
-7.655095021;-2.087785842;18;low;3
-0.336192818;-5.961798239;18;low;3
0.440337073;-6.020496897;18;low;3
5.449221995;-7.334787938;18;low;3
13.16613942;-7.863116917;18;low;3
83.68516129;-15.95850108;18;low;3
77.05425053;1.55241485;18;low;3
1.403301919;47.11824577;18;low;3
16.09400959;38.54035872;18;low;3
19.66251292;34.72064699;18;low;3
19.69325212;12.10005995;18;low;3
12.78065001;-6.571540605;18;low;3
65.30948181;-13.78649598;18;low;3
93.80376135;-7.738646741;18;low;3
22.39742538;34.9056421;18;low;3
14.34040453;39.89482016;18;low;3
17.03153039;37.51058882;18;low;3
2.728470943;31.29861962;18;low;3
2.210086261;-8.719371473;18;low;3
8.905231023;-8.220605552;18;low;3
-9.451856936;1.999050144;18;low;3
5.31853905;-4.008088375;18;low;3
-10.64090894;5.075227143;18;low;3
-10.71698326;2.776820447;18;low;3
-14.70085271;-1.620876878;18;low;3
-9.223544771;-4.197103776;18;low;3
6.062489364;-11.00934508;18;low;3
-12.57959305;-0.120830935;18;low;3
5.531599362;-6.198432942;18;low;3
-0.76165153;-2.108958233;18;low;3
-2.644837939;-0.994538191;18;low;3
11.12391367;-7.904016325;18;low;3
-8.74582084;4.6254248;18;low;3
-3.912617397;-1.004046507;18;low;3
-5.096846729;-1.416467175;18;low;3
4.431899078;-4.88492189;18;low;3
-4.792987956;-4.426378204;18;low;3
-24.47864406;9.443641805;18;low;3
9.137793206;-6.748651463;18;low;3
18.01872665;-5.54150749;18;low;3
-6.71057743;6.566078061;18;low;3
-1.532109794;2.394475501;18;low;3
-22.08441348;15.49944547;18;low;3
-1.435069622;-0.083042203;18;low;3
5.071463109;-7.686276661;18;high;3
-22.60258532;8.018261159;18;high;3
-0.725343684;-4.008147016;18;high;3
-18.3920341;6.257416993;18;high;3
-11.1110415;-0.034695882;18;high;3
-9.016164876;6.095221438;18;low;2
14.2578636;-6.140930297;18;low;2
-9.111695415;6.796781674;18;low;2
-15.71729687;4.77590304;18;low;2
-5.223945221;-1.636844067;18;low;2
-4.59855779;-0.767170225;18;low;2
13.22094719;-11.10470399;18;low;2
6.017204199;-3.545357816;18;low;2
-3.326685356;1.245158396;18;low;2
1.265698891;-0.737283071;18;low;2
-6.78667677;4.520518035;18;low;2
10.05529412;-8.157273492;18;low;2
4.884989913;-4.866519027;18;low;2
10.51779831;-5.606309836;18;low;2
-11.33628563;7.54117641;18;low;2
5.736253513;-0.9885291;18;low;2
-9.316834844;4.752652581;18;low;2
10.40777177;-5.164010738;18;low;2
-3.715624073;-1.603046043;18;low;2
0.159587504;-2.991183987;18;low;2
19.17723492;-8.437318416;18;low;2
8.702561613;-2.007165757;18;low;2
1.841257808;0.61190737;18;low;2
1.986844824;0.533371746;18;low;2
-4.896450579;4.705778904;18;low;2
3.447994344;-6.298860744;18;low;2
14.95821066;-8.852960932;18;low;2
0.522542499;-0.286468611;18;low;2
3.994406858;-2.011461209;18;low;2
1.072998797;-0.979159015;18;low;2
10.84105635;-4.912386377;18;low;2
-7.330763267;0.754231298;18;low;2
-8.06252458;1.511848085;18;low;2
-0.289021111;-4.181760518;18;low;2
5.222573238;-5.639563139;18;low;2
-7.836544435;-2.244038273;18;low;2
-4.960350118;-2.973214837;18;low;2
-19.92956517;7.05399082;18;low;2
14.47438218;-8.678023842;18;low;2
10.34752276;-4.579128231;18;low;2
-11.4056466;8.19470086;18;low;2
6.344944693;-0.572983525;18;low;2
-13.25313945;11.57958532;18;low;2
25.91493991;-8.905452595;18;low;2
-6.662829389;7.155998303;18;low;2
-9.836397343;9.23706273;18;low;2
-4.180342668;3.01736366;18;low;2
-0.992702828;2.631768263;18;low;2
-5.752856631;-7.878851541;18;low;2
-16.4084734;-0.630772245;18;low;2
-12.51021631;-3.494503602;18;low;2
-9.752645211;-5.321366431;18;low;2
-19.43560519;-1.540356397;18;low;2
-19.45272778;-5.130047524;18;low;2
10.19119078;-11.51707491;18;low;2
-5.792410943;-1.479137364;18;low;2
-5.527612331;-0.9489445;18;low;2
-2.891290636;-1.706716405;18;low;2
8.309898048;-5.521956618;18;low;2
-21.70774089;8.324586893;18;low;2
-3.502799497;-2.424794564;18;low;2
-13.53370746;3.164653387;18;low;2
10.02772734;-7.201218903;18;low;2
-7.511390051;0.221786785;18;low;2
-10.20782549;1.551428427;18;low;2
5.304264758;-5.66082674;18;low;2
-4.154521933;-0.329926873;18;low;2
-5.603967384;-3.921698662;18;low;2
-6.297397845;-3.309401992;18;low;2
-15.72739323;2.290534723;18;low;2
-11.79395726;-5.075909082;18;low;2
10.40569087;-10.34509365;18;low;2
-13.82369081;3.260844382;18;low;2
-11.45285271;0.147892719;18;low;2
-17.82917289;4.36080636;18;low;2
-12.69753322;0.88206559;18;low;2
-10.21480902;-9.441195714;18;low;2
-2.260280197;-9.045542113;18;low;2
2.87212649;-7.793451924;18;low;2
-16.1116592;3.880084412;18;low;2
-0.005516754;-4.531026715;18;low;2
-17.34610692;5.107951386;18;low;2
-26.96294624;8.85057441;18;low;2
-10.42426977;-5.994290074;18;low;2
-9.014464155;-3.781276181;18;low;2
-6.099615537;-7.46899313;18;high;2
2.044124835;-7.255586709;18;high;2
4.111811478;-7.605856067;18;high;2
-14.57599687;4.17222421;18;high;2
0.340769129;-3.689222428;18;high;2
-7.894055743;-3.838512439;18;low;2
-2.716894678;-3.997251955;18;low;2
-7.992186171;-0.451811725;18;low;2
-19.63080612;1.170603057;18;low;2
-7.770491248;-5.614615681;18;low;2
12.83539133;-10.23414949;18;low;2
-6.100825701;0.795179346;18;low;2
-4.457562052;0.190242478;18;low;2
-6.035473519;0.289518069;18;low;2
-6.910409166;0.827238629;18;low;2
-5.625651791;-8.611669645;18;low;2
-4.728730387;-7.585521211;18;low;2
-0.103176289;-8.434725459;18;low;2
-7.341475101;-3.426281343;18;low;2
1.080618078;-7.307693413;18;low;2
-10.21351999;-0.811114141;18;low;2
-11.21649605;0.122951656;18;low;2
4.115349082;-8.197928811;18;low;2
5.832158646;-6.154408078;18;low;2
6.437134702;-5.758154137;18;low;2
-23.49323065;14.67192387;18;low;2
-3.68757072;3.078252366;18;low;2
-1.625343951;-0.177470881;18;low;2
3.242105487;-4.218764395;18;low;2
-14.40118678;1.712938425;18;low;2
-14.65561422;1.012991178;18;low;2
6.530647228;-7.76782998;18;low;2
1.124130293;-3.844631117;18;low;2
-18.11107426;4.987555803;18;low;2
-12.28880066;1.36559001;18;low;2
-15.76072163;4.261670467;18;low;2
-18.57243498;-1.800827603;18;low;2
